 % Reservoir Output 
 % Unit for Total Component: B.O. ~ lb/day || Compositional ~ mol/day 

time	pres	temp	comp0	comp1	comp2	comp3	comp4	comp5	comp6	comp7	comp8	comp9	comp10	comp11	comp12	min0	min1	min2	min3	min4	min5	min6	min7	
day	psi	F	**	**	**	**	**	**	**	**	**	**	**	**	**	
   57.9089	   533.315	       582	389.812	27795.5	0.00672284	7.79821e-005	0.301063	0.247464	4.9664	16.2371	2.28939	10.6136	0.00013654	4.1529e-006	1.66072e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   58.0334	   533.771	       582	390.916	27778.4	0.00673518	7.88039e-005	0.301306	0.247365	4.96343	16.241	2.29122	10.6422	0.000136234	4.10112e-006	1.66811e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   58.1311	   534.094	       582	391.784	27764.8	0.00674306	7.76101e-005	0.301491	0.247283	4.96105	16.2439	2.29263	10.6644	0.000136015	4.06292e-006	1.67724e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   58.2063	   534.006	       582	392.453	27754.4	0.00675336	7.67718e-005	0.301655	0.24722	4.95923	16.2463	2.29376	10.682	0.000135974	4.04043e-006	1.6806e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   58.2874	   533.765	       582	393.177	27743.4	0.00676859	7.68449e-005	0.301827	0.247156	4.9573	16.2489	2.29498	10.7009	0.000135933	4.01631e-006	1.68044e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   58.3846	   533.386	       582	394.044	27730.4	0.00679018	7.88012e-005	0.302026	0.247082	4.95504	16.2522	2.29645	10.7234	0.00013589	3.98771e-006	1.67719e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   58.5068	   533.808	       582	395.137	27713.5	0.00680279	7.96849e-005	0.302269	0.246983	4.95208	16.256	2.29824	10.7516	0.000135585	3.93624e-006	1.68432e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   58.6039	   534.127	       582	396.008	27699.7	0.00681077	7.85143e-005	0.302456	0.2469	4.94967	16.2588	2.29965	10.774	0.000135359	3.89737e-006	1.69367e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   58.6779	   534.041	       582	396.673	27689.3	0.00682108	7.7686e-005	0.302621	0.246838	4.94785	16.2612	2.30077	10.7914	0.000135314	3.87475e-006	1.69715e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   58.7576	   533.807	       582	397.389	27678.3	0.00683627	7.77422e-005	0.302794	0.246773	4.94593	16.2638	2.30197	10.8101	0.000135271	3.85059e-006	1.69701e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
    58.853	   533.439	       582	398.248	27665.3	0.0068578	7.96388e-005	0.302992	0.2467	4.94367	16.267	2.30341	10.8324	0.000135224	3.82202e-006	1.6937e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   58.9727	   533.827	       582	399.329	27648.5	0.00687065	8.05763e-005	0.303236	0.246601	4.94073	16.2707	2.30518	10.8603	0.00013492	3.77083e-006	1.70059e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   59.0693	   534.142	       582	400.202	27634.6	0.00687874	7.94312e-005	0.303426	0.246517	4.93829	16.2735	2.30658	10.8827	0.000134687	3.73133e-006	1.71015e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   59.1421	   534.057	       582	400.862	27624.1	0.00688907	7.86148e-005	0.303591	0.246454	4.93647	16.2758	2.30768	10.8999	0.000134639	3.70858e-006	1.71375e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   59.2203	   533.829	       582	401.571	27613.2	0.00690423	7.86564e-005	0.303763	0.246389	4.93455	16.2783	2.30887	10.9185	0.000134592	3.68439e-006	1.71363e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   59.3138	   533.471	       582	402.421	27600.3	0.00692569	8.04951e-005	0.303962	0.246316	4.93231	16.2814	2.31029	10.9405	0.000134542	3.65584e-006	1.71025e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   59.4312	   533.828	       582	403.491	27583.5	0.00693878	8.14796e-005	0.304206	0.246218	4.92937	16.285	2.31203	10.9681	0.000134239	3.60491e-006	1.71691e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
    59.527	   534.136	       582	404.365	27569.4	0.00694699	8.03619e-005	0.304399	0.246132	4.92692	16.2878	2.31342	10.9905	0.000133999	3.5648e-006	1.72667e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   59.5987	   534.053	       582	405.02	27559	0.00695733	7.95594e-005	0.304564	0.24607	4.9251	16.29	2.3145	11.0076	0.000133948	3.54194e-006	1.7304e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   59.6754	   533.831	       582	405.723	27548.1	0.00697247	7.95883e-005	0.304737	0.246005	4.92318	16.2925	2.31567	11.026	0.000133898	3.51772e-006	1.7303e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   59.7671	   533.483	       582	406.564	27535.3	0.00699387	8.13707e-005	0.304936	0.245932	4.92094	16.2955	2.31707	11.0478	0.000133845	3.48921e-006	1.72686e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   59.8821	    533.81	       582	407.621	27518.5	0.00700719	8.2396e-005	0.30518	0.245833	4.91802	16.299	2.31878	11.075	0.000133542	3.43853e-006	1.73329e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   59.9771	    534.11	       582	408.496	27504.3	0.00701552	8.13074e-005	0.305375	0.245747	4.91554	16.3017	2.32016	11.0975	0.000133295	3.39783e-006	1.74325e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
        60	   534.124	       582	408.707	27500.9	0.00701761	8.1056e-005	0.305422	0.245726	4.91494	16.3024	2.32049	11.1029	0.000133263	3.39009e-006	1.74494e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   60.0407	    534.07	       582	409.082	27494.9	0.00702316	8.0599e-005	0.305518	0.24569	4.91389	16.3036	2.32111	11.1127	0.000133245	3.37789e-006	1.74671e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   60.1001	   533.907	       582	409.631	27486.2	0.00703437	8.0352e-005	0.305655	0.245638	4.91237	16.3055	2.32201	11.127	0.00013321	3.35933e-006	1.74711e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   60.1789	    533.62	       582	410.36	27474.9	0.00705253	8.12921e-005	0.305833	0.245573	4.9104	16.3081	2.32322	11.1459	0.000133161	3.33436e-006	1.7448e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
    60.281	   533.475	       582	411.306	27460.3	0.00707298	8.36046e-005	0.306055	0.245489	4.90785	16.3114	2.32477	11.1704	0.000133011	3.29642e-006	1.74351e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   60.4222	    534.02	       582	412.619	27438.9	0.00708726	8.20524e-005	0.306354	0.245359	4.9041	16.3154	2.32683	11.204	0.000132495	3.22384e-006	1.76053e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   60.4969	    533.94	       582	413.314	27427.7	0.00709855	8.14077e-005	0.306535	0.245291	4.90214	16.3177	2.32797	11.2222	0.000132442	3.19942e-006	1.76414e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   60.5727	   533.725	       582	414.022	27416.5	0.00711407	8.16366e-005	0.306714	0.245225	4.90019	16.3201	2.32913	11.2406	0.000132396	3.1752e-006	1.76379e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
    60.662	   533.391	       582	414.856	27403.7	0.00713557	8.35754e-005	0.306917	0.245151	4.89795	16.323	2.3305	11.2622	0.000132347	3.14717e-006	1.75992e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   60.7736	   533.786	       582	415.902	27386.7	0.00714693	8.42535e-005	0.307164	0.24505	4.89498	16.3263	2.33216	11.2891	0.000132028	3.09568e-006	1.76819e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   60.8568	   533.996	       582	416.683	27373.8	0.00715468	8.33056e-005	0.307343	0.244971	4.89272	16.3286	2.33338	11.3091	0.000131818	3.06006e-006	1.77741e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   60.9234	    533.91	       582	417.308	27363.6	0.00716505	8.25698e-005	0.307506	0.244909	4.89094	16.3306	2.3344	11.3254	0.000131762	3.03759e-006	1.78098e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   60.9956	   533.702	       582	417.988	27352.7	0.00718028	8.25919e-005	0.307679	0.244845	4.88904	16.3328	2.3355	11.3431	0.000131706	3.01352e-006	1.78079e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   61.0823	    533.38	       582	418.806	27340	0.00720176	8.42668e-005	0.307881	0.244771	4.88682	16.3357	2.33684	11.3643	0.000131646	2.98515e-006	1.77703e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   61.1912	   533.645	       582	419.835	27323.3	0.00721538	8.53098e-005	0.308128	0.244672	4.8839	16.3389	2.33847	11.3908	0.000131337	2.93448e-006	1.78332e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   61.2811	   533.897	       582	420.688	27309.1	0.00722392	8.43408e-005	0.308325	0.244585	4.88141	16.3413	2.33979	11.4126	0.000131082	2.89353e-006	1.79367e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   61.3475	   533.815	       582	421.317	27298.7	0.00723436	8.3618e-005	0.308491	0.244522	4.8796	16.3433	2.3408	11.429	0.000131019	2.8704e-006	1.79777e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   61.4182	   533.615	       582	421.99	27287.9	0.00724947	8.36189e-005	0.308664	0.244457	4.8777	16.3455	2.34189	11.4465	0.000130958	2.84617e-006	1.79771e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   61.5027	   533.304	       582	422.795	27275.3	0.00727071	8.51976e-005	0.308866	0.244384	4.8755	16.3482	2.3432	11.4673	0.000130894	2.81784e-006	1.79398e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   61.6087	   533.529	       582	423.807	27258.7	0.00728473	8.6293e-005	0.309112	0.244285	4.8726	16.3513	2.3448	11.4934	0.000130589	2.76775e-006	1.79976e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   61.6987	   533.776	       582	424.667	27244.2	0.00729354	8.53348e-005	0.309314	0.244196	4.87006	16.3537	2.34612	11.5154	0.000130321	2.72552e-006	1.81084e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   61.7638	   533.696	       582	425.291	27233.8	0.00730402	8.46334e-005	0.30948	0.244132	4.86825	16.3556	2.34711	11.5316	0.000130253	2.70216e-006	1.81468e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
    61.833	   533.501	       582	425.955	27223	0.00731909	8.46223e-005	0.309653	0.244067	4.86636	16.3577	2.34818	11.5489	0.000130189	2.67789e-006	1.81467e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   61.9155	   533.201	       582	426.748	27210.5	0.00734024	8.61343e-005	0.309854	0.243995	4.86417	16.3603	2.34946	11.5694	0.000130121	2.64963e-006	1.81091e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
    62.019	   533.391	       582	427.745	27194	0.00735461	8.72751e-005	0.3101	0.243896	4.86129	16.3633	2.35102	11.595	0.000129818	2.59994e-006	1.81631e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   62.1085	   533.627	       582	428.609	27179.2	0.00736366	8.63485e-005	0.310306	0.243805	4.85871	16.3656	2.35234	11.6171	0.00012954	2.55668e-006	1.82772e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   62.1723	   533.548	       582	429.227	27168.9	0.00737419	8.56734e-005	0.310472	0.243741	4.85689	16.3674	2.35332	11.6332	0.000129468	2.53318e-006	1.83167e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
     62.24	   533.358	       582	429.882	27158.1	0.00738926	8.56603e-005	0.310646	0.243676	4.85501	16.3695	2.35437	11.6502	0.000129401	2.50891e-006	1.83169e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   62.3205	   533.068	       582	430.664	27145.6	0.00741035	8.71179e-005	0.310847	0.243604	4.85283	16.372	2.35562	11.6704	0.000129331	2.48072e-006	1.82788e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   62.4216	    533.23	       582	431.647	27129.2	0.00742496	8.8277e-005	0.311093	0.243505	4.84996	16.3749	2.35715	11.6957	0.000129027	2.43126e-006	1.83304e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
     62.51	   533.451	       582	432.509	27114.3	0.00743421	8.73875e-005	0.311301	0.243413	4.84735	16.3771	2.35845	11.7177	0.000128741	2.38735e-006	1.8447e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   62.5724	   533.371	       582	433.119	27103.9	0.00744481	8.67408e-005	0.311467	0.243349	4.84554	16.3788	2.35941	11.7336	0.000128666	2.36376e-006	1.84874e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   62.6385	   533.187	       582	433.765	27093.2	0.00745987	8.67276e-005	0.311641	0.243284	4.84366	16.3808	2.36044	11.7503	0.000128596	2.3395e-006	1.84879e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   62.7171	   532.906	       582	434.536	27080.8	0.0074809	8.81331e-005	0.311842	0.243211	4.84149	16.3833	2.36167	11.7703	0.000128523	2.3114e-006	1.84494e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   62.8158	   533.041	       582	435.506	27064.5	0.00749574	8.93012e-005	0.312088	0.243113	4.83863	16.386	2.36317	11.7952	0.000128219	2.26212e-006	1.84988e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   62.9029	   533.244	       582	436.364	27049.4	0.00750521	8.84506e-005	0.312299	0.243019	4.836	16.3881	2.36445	11.8171	0.000127925	2.21763e-006	1.86177e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   62.9639	   533.164	       582	436.966	27039	0.00751587	8.78346e-005	0.312464	0.242955	4.83419	16.3897	2.36539	11.8327	0.000127847	2.19396e-006	1.86589e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   63.0283	   532.984	       582	437.602	27028.4	0.00753094	8.78236e-005	0.312637	0.24289	4.83232	16.3916	2.36639	11.8492	0.000127774	2.16973e-006	1.86597e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   63.1051	   532.713	       582	438.362	27016	0.00755192	8.91785e-005	0.312839	0.242817	4.83016	16.394	2.3676	11.8688	0.000127699	2.14173e-006	1.86208e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   63.2014	   532.822	       582	439.318	26999.7	0.007567	9.0349e-005	0.313086	0.242719	4.82731	16.3966	2.36906	11.8934	0.000127394	2.0926e-006	1.86682e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
    63.287	   533.006	       582	440.17	26984.6	0.0075767	8.95388e-005	0.313298	0.242624	4.82465	16.3986	2.37032	11.9151	0.000127093	2.04756e-006	1.87893e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   63.3466	   532.924	       582	440.763	26974.2	0.00758743	8.89559e-005	0.313463	0.242559	4.82284	16.4001	2.37124	11.9305	0.000127011	2.02382e-006	1.88313e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   63.4094	    532.75	       582	441.39	26963.6	0.00760251	8.89496e-005	0.313636	0.242494	4.82098	16.4019	2.37222	11.9468	0.000126936	1.99962e-006	1.88324e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   63.4842	   532.488	       582	442.138	26951.3	0.00762344	9.02548e-005	0.313838	0.242422	4.81883	16.4042	2.3734	11.9661	0.000126858	1.97173e-006	1.87932e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   63.5781	   532.571	       582	443.08	26935	0.00763874	9.14222e-005	0.314084	0.242323	4.81599	16.4066	2.37483	11.9902	0.000126551	1.92273e-006	1.88386e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   63.6622	   532.733	       582	443.925	26919.8	0.0076487	9.06532e-005	0.314298	0.242227	4.81331	16.4085	2.37606	12.0118	0.000126243	1.87713e-006	1.89619e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   63.7202	    532.65	       582	444.509	26909.4	0.00765971	9.01061e-005	0.314442	0.242162	4.8115	16.4099	2.37692	12.0266	0.00012609	1.85025e-006	1.90051e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   63.7814	    532.48	       582	445.126	26898.8	0.00767481	9.01071e-005	0.314616	0.242097	4.80964	16.4115	2.37788	12.0426	0.000126022	1.82664e-006	1.90065e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   63.8542	   532.228	       582	445.861	26886.6	0.00769569	9.1364e-005	0.31482	0.242024	4.80751	16.4137	2.37903	12.0616	0.000125951	1.79937e-006	1.8967e-005	41248.8	63219.6	172561	281030	99112.3	45818.4	64025.4	222156	
   63.9457	   532.285	       582	446.789	26870.4	0.00771128	9.25223e-005	0.315068	0.241925	4.80467	16.4161	2.38043	12.0854	0.000125655	1.75102e-006	1.90107e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   64.0282	   532.424	       582	447.626	26855	0.00772158	9.17955e-005	0.315283	0.241827	4.80197	16.4178	2.38164	12.1067	0.000125347	1.70525e-006	1.91364e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   64.0846	   532.339	       582	448.2	26844.7	0.00773274	9.12873e-005	0.315428	0.241762	4.80016	16.419	2.38247	12.1213	0.000125196	1.67855e-006	1.91804e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   64.1441	   532.173	       582	448.805	26834.1	0.00774792	9.12989e-005	0.315602	0.241697	4.79832	16.4206	2.3834	12.137	0.000125129	1.65514e-006	1.91822e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   64.2149	   531.931	       582	449.528	26822	0.00776883	9.25101e-005	0.315806	0.241625	4.7962	16.4227	2.38453	12.1556	0.000125059	1.62813e-006	1.91427e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
    64.304	   531.962	       582	450.441	26805.8	0.00778498	9.36607e-005	0.316055	0.241525	4.79336	16.4249	2.38589	12.179	0.000124764	1.57998e-006	1.91853e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   64.3847	   532.075	       582	451.268	26790.3	0.00779605	9.30084e-005	0.316271	0.241426	4.79064	16.4264	2.38707	12.2001	0.000124452	1.53378e-006	1.93137e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   64.4395	   531.988	       582	451.831	26779.9	0.00780761	9.25777e-005	0.316416	0.241361	4.78883	16.4276	2.38788	12.2144	0.0001243	1.50718e-006	1.9358e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   64.4972	   531.827	       582	452.425	26769.5	0.0078231	9.26477e-005	0.31659	0.241296	4.78699	16.4291	2.38878	12.2298	0.000124232	1.48388e-006	1.93597e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
    64.566	   531.594	       582	453.135	26757.4	0.00784425	9.38672e-005	0.316794	0.241224	4.78489	16.4311	2.38988	12.2481	0.00012416	1.45707e-006	1.93193e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   64.6528	   531.598	       582	454.032	26741.2	0.00786081	9.50553e-005	0.317042	0.241123	4.78205	16.4331	2.3912	12.2711	0.000123863	1.40894e-006	1.93611e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   64.7315	   531.684	       582	454.848	26725.6	0.00787224	9.44954e-005	0.317259	0.241023	4.77931	16.4344	2.39235	12.2918	0.000123543	1.36228e-006	1.94931e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   64.7846	   531.594	       582	455.399	26715.3	0.00788394	9.4136e-005	0.317403	0.240957	4.77751	16.4355	2.39313	12.3058	0.000123392	1.33581e-006	1.95386e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   64.8405	   531.437	       582	455.981	26704.9	0.00789951	9.42401e-005	0.317576	0.240893	4.77568	16.4369	2.39401	12.3209	0.000123321	1.31265e-006	1.95409e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   64.9073	   531.214	       582	456.677	26692.9	0.00792065	9.5426e-005	0.31778	0.240821	4.77359	16.4387	2.39508	12.3388	0.000123248	1.28611e-006	1.95004e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   64.9916	   531.192	       582	457.558	26676.7	0.00793749	9.65857e-005	0.318028	0.240719	4.77075	16.4406	2.39636	12.3614	0.000122948	1.23801e-006	1.95412e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   65.0682	   531.247	       582	458.361	26660.9	0.00794923	9.6072e-005	0.318245	0.240617	4.76798	16.4418	2.39747	12.3818	0.000122624	1.19117e-006	1.96757e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   65.1195	   531.153	       582	458.899	26650.7	0.00796101	9.57616e-005	0.318388	0.240552	4.76619	16.4427	2.39823	12.3954	0.000122474	1.16514e-006	1.97216e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   65.1735	   531.001	       582	459.467	26640.4	0.00797656	9.58828e-005	0.318559	0.240487	4.76437	16.4439	2.39907	12.4101	0.000122406	1.14254e-006	1.97242e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   65.2383	   530.787	       582	460.149	26628.5	0.00799758	9.70195e-005	0.318763	0.240415	4.7623	16.4457	2.40011	12.4277	0.00012234	1.11694e-006	1.96837e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   65.3203	   530.737	       582	461.015	26612.2	0.00801462	9.81196e-005	0.31901	0.240313	4.75945	16.4473	2.40136	12.4499	0.000122052	1.07036e-006	1.97236e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   65.3945	   530.759	       582	461.801	26596.4	0.00802664	9.76358e-005	0.319224	0.240209	4.75666	16.4483	2.40242	12.4698	0.000121754	1.02632e-006	1.98598e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
   65.4438	   530.661	       582	462.324	26586.2	0.00803844	9.73713e-005	0.319364	0.240143	4.75488	16.4491	2.40314	12.4831	0.000121635	1.00334e-006	1.99053e-005	41248.8	63219.6	172560	281030	99112.3	45818.4	64025.4	222156	
    65.496	   530.513	       582	462.877	26575.9	0.00805386	9.75109e-005	0.319532	0.240079	4.75308	16.4502	2.40395	12.4974	0.000121604	9.84684e-007	1.99077e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   65.5586	    530.31	       582	463.544	26564.2	0.00807456	9.86028e-005	0.319731	0.240007	4.75103	16.4519	2.40496	12.5145	0.000121597	9.65154e-007	1.98669e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   65.6384	    530.23	       582	464.392	26547.8	0.0080914	9.96263e-005	0.31997	0.239903	4.74815	16.4533	2.40615	12.5362	0.000121448	9.3189e-007	1.99058e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   65.7099	   530.214	       582	465.153	26531.8	0.00810294	9.91695e-005	0.32017	0.239797	4.74534	16.4539	2.40714	12.5554	0.000121365	9.07821e-007	2.00413e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   65.7571	   530.112	       582	465.656	26521.7	0.00811404	9.89567e-005	0.3203	0.239732	4.74357	16.4545	2.40782	12.5681	0.000121398	8.9889e-007	2.0084e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   65.8073	   529.968	       582	466.189	26511.6	0.00812853	9.91245e-005	0.320435	0.239667	4.74179	16.4554	2.40855	12.5815	0.000121475	8.92632e-007	2.00841e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   65.8679	   529.777	       582	466.834	26500	0.00814764	0.000100185	0.320592	0.239596	4.73977	16.4568	2.40946	12.5977	0.000121607	8.87957e-007	2.00403e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   65.9455	   529.664	       582	467.644	26483.4	0.00816032	0.000101111	0.320763	0.239489	4.73685	16.4576	2.41051	12.6181	0.000121749	8.80954e-007	2.00701e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   66.0138	   529.605	       582	468.336	26467.4	0.00816427	0.000100678	0.320888	0.239382	4.73405	16.4577	2.41136	12.6358	0.000121922	8.78298e-007	2.0187e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   66.0588	   529.499	       582	468.783	26457.5	0.00816903	0.00010052	0.320968	0.239316	4.73231	16.458	2.41194	12.6474	0.000122061	8.78071e-007	2.02123e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   66.1069	   529.361	       582	469.252	26447.6	0.00817548	0.000100717	0.32105	0.239253	4.73057	16.4586	2.41259	12.6598	0.000122219	8.7837e-007	2.01925e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   66.1657	   529.182	       582	469.814	26436.3	0.00818329	0.000101733	0.321143	0.239182	4.72858	16.4597	2.4134	12.6748	0.00012242	8.79134e-007	2.01219e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   66.2413	    529.03	       582	470.336	26419.7	0.0081509	0.000102141	0.321225	0.239074	4.72568	16.4601	2.41433	12.6938	0.000122687	8.80587e-007	2.00477e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   66.3057	   528.922	       582	470.531	26404.5	0.00808335	9.98963e-005	0.32127	0.23897	4.72301	16.4599	2.41506	12.7096	0.000122918	8.82073e-007	2.00177e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
    66.348	   528.813	       582	470.619	26395.4	0.00803916	9.75665e-005	0.321299	0.238908	4.72141	16.4602	2.41557	12.7201	0.000123071	8.8308e-007	1.99748e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   66.3942	   528.682	       582	470.695	26386.3	0.00799295	9.4454e-005	0.321331	0.238847	4.71981	16.4608	2.41617	12.7314	0.000123239	8.8419e-007	1.99026e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
   66.4513	   528.519	       582	470.772	26376	0.0079387	9.03044e-005	0.321365	0.238779	4.718	16.462	2.41694	12.7454	0.000123448	8.85571e-007	1.97922e-005	41248.8	63219.6	172560	281030	99112.2	45818.4	64025.4	222156	
