Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
232.735   	3000      	160       	53883.1   	46653.5   	0.0703217 	
233.735   	3000      	160       	54039.2   	46664.7   	0.0706451 	
234.735   	3000      	160       	54214     	46692     	0.070794  	
235.735   	3000      	160       	54394     	46722.5   	0.070917  	
236.735   	3000      	160       	54581.2   	46755.6   	0.0710268 	
237.735   	3000      	160       	54776.7   	46791     	0.0711351 	
238.735   	3000      	160       	54981.6   	46828.3   	0.0712499 	
239.735   	3000      	160       	55196.3   	46867.1   	0.0713771 	
240.735   	3000      	160       	55420.9   	46907.1   	0.0715214 	
241.735   	3000      	160       	55655.5   	46948.2   	0.0716852 	
242.735   	3000      	160       	55890.6   	46987.2   	0.0718784 	
243.068   	3000      	160       	55985.2   	47015.5   	0.0717714 	
244.035   	3000      	160       	56215.7   	47067.8   	0.0717467 	
245.035   	3000      	160       	56428     	47111.2   	0.0717847 	
246.035   	3000      	160       	56622.9   	47150.3   	0.0718228 	
247.035   	3000      	160       	56803.7   	47187.1   	0.0718452 	
248.035   	3000      	160       	56972.4   	47222     	0.0718513 	
249.035   	3000      	160       	57129.8   	47255.2   	0.0718424 	
250.035   	3000      	160       	57234.5   	47261.4   	0.0720548 	
251.035   	3000      	160       	57294.2   	47249.5   	0.0723835 	
251.368   	3000      	160       	57309     	47243.5   	0.0725055 	
251.479   	3000      	160       	57313.1   	47241.2   	0.0725483 	
251.808   	3000      	160       	57322.6   	47233.9   	0.0726727 	
252.768   	3000      	160       	57320.6   	47205.8   	0.0730379 	
253.768   	3000      	160       	57285.1   	47166.5   	0.0734564 	
254.768   	3000      	160       	57219.1   	47116.6   	0.0739325 	
255.768   	3000      	160       	57123     	47056.5   	0.0744608 	
256.768   	3000      	160       	56996.6   	46985.4   	0.0750527 	
257.768   	3000      	160       	56837.9   	46903.4   	0.0756986 	
258.768   	3000      	160       	56651.2   	46812.8   	0.0763785 	
259.101   	3000      	160       	56584.7   	46780.7   	0.076618  	
260.082   	3000      	160       	56374.6   	46686.3   	0.0772787 	
261.082   	3000      	160       	56169.4   	46602.4   	0.0778073 	
262.082   	3000      	160       	56010     	46548.2   	0.0780654 	
263.082   	3000      	160       	55850.4   	46489.3   	0.0783938 	
264.082   	3000      	160       	55691.1   	46428.3   	0.0787537 	
265.082   	3000      	160       	55532     	46367     	0.0791209 	
266.082   	3000      	160       	55373.3   	46306.6   	0.0794783 	
267.082   	3000      	160       	55214.9   	46247.7   	0.079815  	
268.082   	3000      	160       	55055.2   	46189.8   	0.0801333 	
269.082   	3000      	160       	54895.8   	46134.1   	0.0804219 	
270.082   	3000      	160       	54735.3   	46079.7   	0.0806879 	
