Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
2130.81   	1500      	160       	-3579.24  	0         	0         	
2135.81   	1500      	160       	-3579.14  	0         	0         	
2140.81   	1500      	160       	-3579.03  	0         	0         	
2145.81   	1500      	160       	-3578.91  	0         	0         	
2150.81   	1500      	160       	-3578.79  	0         	0         	
2155.81   	1500      	160       	-3578.65  	0         	0         	
2160.81   	1500      	160       	-3578.5   	0         	0         	
2165.81   	1500      	160       	-3578.35  	0         	0         	
2170.81   	1500      	160       	-3578.19  	0         	0         	
2175.81   	1500      	160       	-3578.03  	0         	0         	
2180.81   	1500      	160       	-3577.86  	0         	0         	
2185.81   	1500      	160       	-3577.68  	0         	0         	
2190.81   	1500      	160       	-3577.5   	0         	0         	
2195.81   	1500      	160       	-3577.32  	0         	0         	
2200.81   	1500      	160       	-3577.12  	0         	0         	
2205.81   	1500      	160       	-3576.93  	0         	0         	
2210.81   	1500      	160       	-3576.72  	0         	0         	
2215.81   	1500      	160       	-3576.51  	0         	0         	
2220.81   	1500      	160       	-3576.3   	0         	0         	
2225.81   	1500      	160       	-3576.09  	0         	0         	
2230.81   	1500      	160       	-3575.87  	0         	0         	
2235.81   	1500      	160       	-3575.64  	0         	0         	
2240.81   	1500      	160       	-3575.41  	0         	0         	
2245.81   	1500      	160       	-3575.18  	0         	0         	
2250.81   	1500      	160       	-3574.94  	0         	0         	
2255.81   	1500      	160       	-3574.7   	0         	0         	
2260.81   	1500      	160       	-3574.46  	0         	0         	
2265.81   	1500      	160       	-3574.22  	0         	0         	
2270.81   	1500      	160       	-3573.97  	0         	0         	
2275.81   	1500      	160       	-3573.72  	0         	0         	
2280.81   	1500      	160       	-3573.46  	0         	0         	
2285.81   	1500      	160       	-3573.22  	0         	0         	
2290.81   	1500      	160       	-3572.98  	0         	0         	
2295.81   	1500      	160       	-3572.73  	0         	0         	
2300.81   	1500      	160       	-3572.5   	0         	0         	
2305.81   	1500      	160       	-3572.29  	0         	0         	
2310.81   	1500      	160       	-3572.08  	0         	0         	
2315.81   	1500      	160       	-3571.87  	0         	0         	
2320.81   	1500      	160       	-3571.66  	0         	0         	
2325.81   	1500      	160       	-3571.44  	0         	0         	
2330.81   	1500      	160       	-3571.22  	0         	0         	
2335.81   	1500      	160       	-3571     	0         	0         	
2340.81   	1500      	160       	-3570.77  	0         	0         	
2345.81   	1500      	160       	-3570.54  	0         	0         	
2350.81   	1500      	160       	-3570.3   	0         	0         	
2355.81   	1500      	160       	-3570.06  	0         	0         	
2360.81   	1500      	160       	-3569.82  	0         	0         	
2365.81   	1500      	160       	-3569.58  	0         	0         	
2370.81   	1500      	160       	-3569.34  	0         	0         	
2375.81   	1500      	160       	-3569.09  	0         	0         	
2380.81   	1500      	160       	-3568.84  	0         	0         	
2385.81   	1500      	160       	-3568.59  	0         	0         	
2390.81   	1500      	160       	-3568.33  	0         	0         	
2395.81   	1500      	160       	-3568.08  	0         	0         	
2400.81   	1500      	160       	-3567.82  	0         	0         	
2405.81   	1500      	160       	-3567.56  	0         	0         	
2410.81   	1500      	160       	-3567.3   	0         	0         	
2415.81   	1500      	160       	-3567.04  	0         	0         	
2420.81   	1500      	160       	-3566.78  	0         	0         	
2425.81   	1500      	160       	-3566.52  	0         	0         	
2430.81   	1500      	160       	-3566.25  	0         	0         	
2435.81   	1500      	160       	-3565.99  	0         	0         	
2440.81   	1500      	160       	-3565.72  	0         	0         	
2445.81   	1500      	160       	-3565.45  	0         	0         	
2450.81   	1500      	160       	-3565.18  	0         	0         	
2455.81   	1500      	160       	-3564.92  	0         	0         	
2460.81   	1500      	160       	-3564.65  	0         	0         	
2465.81   	1500      	160       	-3564.38  	0         	0         	
2470.81   	1500      	160       	-3564.11  	0         	0         	
2475.81   	1500      	160       	-3563.84  	0         	0         	
2480.81   	1500      	160       	-3563.57  	0         	0         	
2485.81   	1500      	160       	-3563.3   	0         	0         	
2490.81   	1500      	160       	-3563.03  	0         	0         	
