Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
0.9545 0.0380604 0.00251951 0.00492 0 0.0821629 0.170821 0.249016 0.498 0 0.954721 0.0378808 0.00250584 0.0048924 0 0.0829366 0.171103 0.248664 0.497297 0 0.954937 0.0377051 0.00249257 0.00486561 0 0.0837041 0.171375 0.248317 0.496604 0 0.955148 0.0375331 0.0024797 0.0048396 0 0.0844656 0.171639 0.247975 0.49592 0 0.955354 0.0373646 0.0024672 0.00481434 0 0.0852212 0.171895 0.247638 0.495246 0 0.955556 0.0371995 0.00245506 0.0047898 0 0.0859712 0.172142 0.247305 0.494581 0 0.955753 0.0370377 0.00244326 0.00476594 0 0.0867156 0.172382 0.246977 0.493925 0 0.955946 0.0368791 0.0024318 0.00474273 0 0.0874547 0.172614 0.246653 0.493278 0 0.956136 0.0367236 0.00242065 0.00472016 0 0.0881885 0.172839 0.246333 0.492639 0 0.956321 0.0365711 0.0024098 0.0046982 0 0.0889171 0.173058 0.246017 0.492008 0 0.956566 0.0363692 0.00239558 0.0046694 0 0.0898953 0.173343 0.245596 0.491166 0 0.956804 0.0361725 0.00238189 0.00464163 0 0.0908638 0.173616 0.245182 0.490339 0 0.957036 0.0359809 0.00236868 0.00461484 0 0.0918229 0.173878 0.244775 0.489525 0 0.957261 0.035794 0.00235594 0.00458899 0 0.0927731 0.174129 0.244374 0.488724 0 0.957481 0.0356117 0.00234365 0.00456402 0 0.0937144 0.17437 0.24398 0.487936 0 0.957694 0.0354339 0.00233178 0.00453989 0 0.0946473 0.174601 0.243591 0.487161 0 0.957903 0.0352602 0.00232031 0.00451657 0 0.0955719 0.174823 0.243209 0.486396 0 0.958106 0.0350906 0.00230922 0.00449401 0 0.0964886 0.175036 0.242832 0.485644 0 0.958304 0.0349249 0.0022985 0.00447218 0 0.0973975 0.17524 0.242461 0.484902 0 0.958498 0.0347629 0.00228813 0.00445104 0 0.0982988 0.175437 0.242094 0.48417 0 0.958615 0.0346646 0.00228188 0.00443831 0 0.0988524 0.175554 0.241871 0.483723 0 0.958731 0.0345678 0.00227577 0.00442585 0 0.0994023 0.175669 0.241649 0.48328 0 0.958844 0.0344725 0.00226979 0.00441365 0 0.0999487 0.17578 0.241429 0.482842 0 0.958956 0.0343785 0.00226394 0.00440169 0 0.100492 0.175888 0.241212 0.482408 0 0.0232445 	300       	99.67     	61.827    	457.714   	0.00121341	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	12.8556	12.3426	0.513026	1.34676e-006	0.960093	0.0399067	1.0476e-007		0.954315	0.0382518	0.00251722	0.0049155	0	0.082165	0.171668	0.248731	0.497436	0	
Seg 1	302.483	99.67	12.7441	12.2306	0.513435	1.34705e-006	0.959712	0.0402882	1.057e-007		0.95451	0.0380938	0.00250528	0.00489139	0	0.0828405	0.171913	0.248424	0.496823	0	
Seg 2	304.952	99.67	12.635	12.1212	0.513838	1.34735e-006	0.959332	0.0406678	1.06636e-007		0.9547	0.0379387	0.00249365	0.00486791	0	0.0835114	0.172152	0.24812	0.496216	0	
Seg 3	307.405	99.67	12.5284	12.0142	0.514236	1.34765e-006	0.958954	0.0410456	1.07567e-007		0.954886	0.0377863	0.00248231	0.00484501	0	0.084178	0.172384	0.247821	0.495617	0	
Seg 4	309.844	99.67	12.4241	11.9095	0.514628	1.34795e-006	0.958578	0.0414217	1.08494e-007		0.955069	0.0376367	0.00247127	0.00482269	0	0.0848402	0.17261	0.247525	0.495026	0	
Seg 5	312.269	99.67	12.3221	11.8071	0.515014	1.34825e-006	0.958204	0.041796	1.09417e-007		0.955249	0.0374897	0.00246049	0.00480091	0	0.0854983	0.172829	0.247232	0.494441	0	
Seg 6	314.68	99.67	12.2222	11.7068	0.515396	1.34856e-006	0.957831	0.0421687	1.10336e-007		0.955425	0.0373453	0.00244999	0.00477967	0	0.0861522	0.173043	0.246943	0.493863	0	
Seg 7	317.078	99.67	12.1245	11.6087	0.515772	1.34886e-006	0.95746	0.0425398	1.11252e-007		0.955598	0.0372033	0.00243974	0.00475894	0	0.0868022	0.173251	0.246656	0.493291	0	
Seg 8	319.463	99.67	12.0287	11.5126	0.516144	1.34917e-006	0.957091	0.0429093	1.12163e-007		0.955768	0.0370638	0.00242974	0.0047387	0	0.0874482	0.173453	0.246374	0.492726	0	
Seg 9	321.835	99.67	11.9349	11.4184	0.51651	1.34949e-006	0.956723	0.0432773	1.13071e-007		0.955935	0.0369265	0.00241997	0.00471894	0	0.0880905	0.173649	0.246094	0.492166	0	
Seg 10	325.008	99.67	11.8116	11.2946	0.516997	1.3498e-006	0.95623	0.0437702	1.14277e-007		0.956154	0.0367454	0.00240719	0.00469306	0	0.0889491	0.173906	0.245722	0.491423	0	
Seg 11	328.157	99.67	11.6917	11.1742	0.517474	1.35025e-006	0.95574	0.0442602	1.15488e-007		0.956369	0.0365683	0.00239482	0.00466799	0	0.0898004	0.174153	0.245355	0.490691	0	
Seg 12	331.283	99.67	11.5749	11.057	0.517944	1.35071e-006	0.955253	0.0447472	1.16693e-007		0.956578	0.0363952	0.00238284	0.00464371	0	0.0906446	0.174392	0.244994	0.489969	0	
Seg 13	334.385	99.67	11.4612	10.9428	0.518406	1.35117e-006	0.954769	0.0452313	1.1789e-007		0.956783	0.0362259	0.00237124	0.00462017	0	0.091482	0.174622	0.244638	0.489258	0	
Seg 14	337.465	99.67	11.3504	10.8316	0.51886	1.35163e-006	0.954287	0.0457127	1.19082e-007		0.956982	0.0360603	0.00235998	0.00459734	0	0.0923128	0.174843	0.244287	0.488557	0	
Seg 15	340.523	99.67	11.2425	10.7232	0.519306	1.3521e-006	0.953808	0.0461914	1.20267e-007		0.957178	0.0358982	0.00234908	0.00457519	0	0.093137	0.175057	0.243941	0.487865	0	
Seg 16	343.56	99.67	11.1372	10.6175	0.519746	1.35257e-006	0.953332	0.0466675	1.21446e-007		0.957368	0.0357395	0.00233849	0.0045537	0	0.093955	0.175264	0.243599	0.487182	0	
Seg 17	346.576	99.67	11.0345	10.5143	0.520179	1.35305e-006	0.952859	0.0471411	1.2262e-007		0.957555	0.035584	0.00232822	0.00453283	0	0.0947668	0.175463	0.243262	0.486509	0	
Seg 18	349.573	99.67	10.9343	10.4137	0.520605	1.35353e-006	0.952388	0.0476122	1.23788e-007		0.957737	0.0354318	0.00231825	0.00451255	0	0.0955726	0.175655	0.242929	0.485844	0	
Seg 19	352.55	99.67	10.8364	10.3154	0.521025	1.35402e-006	0.951919	0.0480809	1.2495e-007		0.957916	0.0352825	0.00230857	0.00449286	0	0.0963726	0.17584	0.2426	0.485187	0	
Seg 20	354.352	99.67	10.7779	10.2567	0.521276	1.35451e-006	0.951635	0.048365	1.25674e-007		0.958023	0.0351933	0.00230282	0.00448114	0	0.0968565	0.17595	0.242402	0.484791	0	
Seg 21	356.144	99.67	10.7204	10.1989	0.521525	1.35486e-006	0.951352	0.0486478	1.26381e-007		0.958128	0.0351052	0.00229717	0.00446965	0	0.0973376	0.176057	0.242206	0.484399	0	
Seg 22	357.927	99.67	10.6638	10.142	0.521772	1.35521e-006	0.951071	0.0489293	1.27085e-007		0.958232	0.0350182	0.00229163	0.00445836	0	0.097816	0.176162	0.242012	0.484011	0	
Seg 23	359.701	99.67	10.608	10.086	0.522016	1.35556e-006	0.95079	0.0492096	1.27787e-007		0.958334	0.0349325	0.0022862	0.00444728	0	0.0982916	0.176264	0.241819	0.483626	0	


0.954315 0.0382518 0.00251722 0.0049155 0 0.082165 0.171668 0.248731 0.497436 0 0.95451 0.0380938 0.00250528 0.00489139 0 0.0828405 0.171913 0.248424 0.496823 0 0.9547 0.0379387 0.00249365 0.00486791 0 0.0835114 0.172152 0.24812 0.496216 0 0.954886 0.0377863 0.00248231 0.00484501 0 0.084178 0.172384 0.247821 0.495617 0 0.955069 0.0376367 0.00247127 0.00482269 0 0.0848402 0.17261 0.247525 0.495026 0 0.955249 0.0374897 0.00246049 0.00480091 0 0.0854983 0.172829 0.247232 0.494441 0 0.955425 0.0373453 0.00244999 0.00477967 0 0.0861522 0.173043 0.246943 0.493863 0 0.955598 0.0372033 0.00243974 0.00475894 0 0.0868022 0.173251 0.246656 0.493291 0 0.955768 0.0370638 0.00242974 0.0047387 0 0.0874482 0.173453 0.246374 0.492726 0 0.955935 0.0369265 0.00241997 0.00471894 0 0.0880905 0.173649 0.246094 0.492166 0 0.956154 0.0367454 0.00240719 0.00469306 0 0.0889491 0.173906 0.245722 0.491423 0 0.956369 0.0365683 0.00239482 0.00466799 0 0.0898004 0.174153 0.245355 0.490691 0 0.956578 0.0363952 0.00238284 0.00464371 0 0.0906446 0.174392 0.244994 0.489969 0 0.956783 0.0362259 0.00237124 0.00462017 0 0.091482 0.174622 0.244638 0.489258 0 0.956982 0.0360603 0.00235998 0.00459734 0 0.0923128 0.174843 0.244287 0.488557 0 0.957178 0.0358982 0.00234908 0.00457519 0 0.093137 0.175057 0.243941 0.487865 0 0.957368 0.0357395 0.00233849 0.0045537 0 0.093955 0.175264 0.243599 0.487182 0 0.957555 0.035584 0.00232822 0.00453283 0 0.0947668 0.175463 0.243262 0.486509 0 0.957737 0.0354318 0.00231825 0.00451255 0 0.0955726 0.175655 0.242929 0.485844 0 0.957916 0.0352825 0.00230857 0.00449286 0 0.0963726 0.17584 0.2426 0.485187 0 0.958023 0.0351933 0.00230282 0.00448114 0 0.0968565 0.17595 0.242402 0.484791 0 0.958128 0.0351052 0.00229717 0.00446965 0 0.0973376 0.176057 0.242206 0.484399 0 0.958232 0.0350182 0.00229163 0.00445836 0 0.097816 0.176162 0.242012 0.484011 0 0.958334 0.0349325 0.0022862 0.00444728 0 0.0982916 0.176264 0.241819 0.483626 0 0.0457593 	300       	99.67     	55.6232   	415.683   	0.00193059	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	11.57	11.1041	0.465914	2.14275e-006	0.959731	0.0402691	1.85198e-007		0.954084	0.0384919	0.00251435	0.00490985	0	0.0821677	0.172729	0.248374	0.496729	0	
Seg 1	302.093	99.67	11.4853	11.019	0.466227	2.14298e-006	0.959406	0.0405935	1.86585e-007		0.954249	0.0383573	0.00250428	0.00488953	0	0.0827371	0.172936	0.248115	0.496212	0	
Seg 2	304.176	99.67	11.4021	10.9356	0.466537	2.14322e-006	0.959083	0.0409167	1.87967e-007		0.954411	0.0382248	0.00249443	0.00486964	0	0.0833035	0.173138	0.247859	0.4957	0	
Seg 3	306.249	99.67	11.3205	10.8537	0.466843	2.14346e-006	0.958761	0.0412387	1.89343e-007		0.954571	0.0380942	0.00248479	0.00485017	0	0.083867	0.173334	0.247605	0.495193	0	
Seg 4	308.312	99.67	11.2404	10.7732	0.467146	2.14371e-006	0.95844	0.0415596	1.90715e-007		0.954728	0.0379655	0.00247536	0.0048311	0	0.0844276	0.173527	0.247354	0.494692	0	
Seg 5	310.366	99.67	11.1617	10.6943	0.467445	2.14395e-006	0.95812	0.0418794	1.92081e-007		0.954883	0.0378388	0.00246612	0.00481243	0	0.0849854	0.173715	0.247105	0.494194	0	
Seg 6	312.411	99.67	11.0844	10.6167	0.467741	2.1442e-006	0.957802	0.042198	1.93442e-007		0.955035	0.0377138	0.00245707	0.00479414	0	0.0855405	0.173899	0.246859	0.493702	0	
Seg 7	314.447	99.67	11.0085	10.5405	0.468033	2.14444e-006	0.957484	0.0425156	1.94799e-007		0.955185	0.0375906	0.0024482	0.00477622	0	0.0860928	0.174078	0.246615	0.493214	0	
Seg 8	316.475	99.67	10.9339	10.4656	0.468322	2.14469e-006	0.957168	0.0428322	1.96151e-007		0.955333	0.0374692	0.00243952	0.00475865	0	0.0866425	0.174254	0.246373	0.492731	0	
Seg 9	318.493	99.67	10.8606	10.3919	0.468608	2.14494e-006	0.956852	0.0431477	1.97498e-007		0.955478	0.0373495	0.00243101	0.00474144	0	0.0871896	0.174425	0.246133	0.492252	0	
Seg 10	321.176	99.67	10.7646	10.2956	0.468986	2.14519e-006	0.956432	0.0435675	1.99282e-007		0.955669	0.0371922	0.00241991	0.00471898	0	0.0879162	0.174648	0.245817	0.491619	0	
Seg 11	323.842	99.67	10.6708	10.2015	0.469358	2.14555e-006	0.956015	0.0439852	2.01067e-007		0.955856	0.0370379	0.00240911	0.00469711	0	0.0886378	0.174864	0.245504	0.490994	0	
Seg 12	326.491	99.67	10.5792	10.1094	0.469724	2.14591e-006	0.955599	0.0444009	2.02843e-007		0.956039	0.0368866	0.0023986	0.00467582	0	0.0893545	0.175074	0.245195	0.490377	0	
Seg 13	329.124	99.67	10.4895	10.0194	0.470085	2.14628e-006	0.955185	0.0448147	2.04611e-007		0.956219	0.036738	0.00238837	0.00465508	0	0.0900664	0.175277	0.244889	0.489767	0	
Seg 14	331.742	99.67	10.4019	9.93144	0.470441	2.14664e-006	0.954773	0.0452265	2.06371e-007		0.956395	0.0365921	0.0023784	0.00463487	0	0.0907737	0.175475	0.244588	0.489164	0	
Seg 15	334.345	99.67	10.3161	9.84533	0.470792	2.14701e-006	0.954363	0.0456366	2.08122e-007		0.956567	0.0364489	0.00236869	0.00461518	0	0.0914765	0.175666	0.244289	0.488568	0	
Seg 16	336.934	99.67	10.2322	9.76105	0.471139	2.14739e-006	0.953955	0.0460448	2.09866e-007		0.956737	0.0363082	0.00235922	0.00459598	0	0.0921748	0.175852	0.243995	0.487979	0	
Seg 17	339.507	99.67	10.15	9.67853	0.47148	2.14776e-006	0.953549	0.0464512	2.11602e-007		0.956903	0.03617	0.00235	0.00457725	0	0.0928689	0.176032	0.243703	0.487396	0	
Seg 18	342.067	99.67	10.0695	9.59771	0.471818	2.14814e-006	0.953144	0.046856	2.13331e-007		0.957066	0.0360342	0.002341	0.00455899	0	0.0935587	0.176207	0.243415	0.48682	0	
Seg 19	344.613	99.67	9.99069	9.51854	0.472151	2.14852e-006	0.952741	0.0472591	2.15052e-007		0.957226	0.0359007	0.00233223	0.00454116	0	0.0942444	0.176377	0.243129	0.48625	0	
Seg 20	346.119	99.67	9.94459	9.47225	0.472345	2.14891e-006	0.952502	0.0474977	2.16088e-007		0.95732	0.0358225	0.00232712	0.00453078	0	0.0946495	0.176475	0.242961	0.485914	0	
Seg 21	347.617	99.67	9.89914	9.4266	0.472539	2.14918e-006	0.952264	0.0477353	2.17108e-007		0.957412	0.0357453	0.0023221	0.00452057	0	0.0950527	0.176572	0.242795	0.485581	0	
Seg 22	349.109	99.67	9.85429	9.38155	0.47273	2.14946e-006	0.952028	0.047972	2.18124e-007		0.957503	0.0356689	0.00231715	0.00451051	0	0.0954539	0.176666	0.242629	0.485251	0	
Seg 23	350.594	99.67	9.81002	9.3371	0.47292	2.14973e-006	0.951792	0.0482079	2.19137e-007		0.957594	0.0355934	0.00231228	0.00450061	0	0.0958532	0.176759	0.242465	0.484923	0	


0.954084 0.0384919 0.00251435 0.00490985 0 0.0821677 0.172729 0.248374 0.496729 0 0.954249 0.0383573 0.00250428 0.00488953 0 0.0827371 0.172936 0.248115 0.496212 0 0.954411 0.0382248 0.00249443 0.00486964 0 0.0833035 0.173138 0.247859 0.4957 0 0.954571 0.0380942 0.00248479 0.00485017 0 0.083867 0.173334 0.247605 0.495193 0 0.954728 0.0379655 0.00247536 0.0048311 0 0.0844276 0.173527 0.247354 0.494692 0 0.954883 0.0378388 0.00246612 0.00481243 0 0.0849854 0.173715 0.247105 0.494194 0 0.955035 0.0377138 0.00245707 0.00479414 0 0.0855405 0.173899 0.246859 0.493702 0 0.955185 0.0375906 0.0024482 0.00477622 0 0.0860928 0.174078 0.246615 0.493214 0 0.955333 0.0374692 0.00243952 0.00475865 0 0.0866425 0.174254 0.246373 0.492731 0 0.955478 0.0373495 0.00243101 0.00474144 0 0.0871896 0.174425 0.246133 0.492252 0 0.955669 0.0371922 0.00241991 0.00471898 0 0.0879162 0.174648 0.245817 0.491619 0 0.955856 0.0370379 0.00240911 0.00469711 0 0.0886378 0.174864 0.245504 0.490994 0 0.956039 0.0368866 0.0023986 0.00467582 0 0.0893545 0.175074 0.245195 0.490377 0 0.956219 0.036738 0.00238837 0.00465508 0 0.0900664 0.175277 0.244889 0.489767 0 0.956395 0.0365921 0.0023784 0.00463487 0 0.0907737 0.175475 0.244588 0.489164 0 0.956567 0.0364489 0.00236869 0.00461518 0 0.0914765 0.175666 0.244289 0.488568 0 0.956737 0.0363082 0.00235922 0.00459598 0 0.0921748 0.175852 0.243995 0.487979 0 0.956903 0.03617 0.00235 0.00457725 0 0.0928689 0.176032 0.243703 0.487396 0 0.957066 0.0360342 0.002341 0.00455899 0 0.0935587 0.176207 0.243415 0.48682 0 0.957226 0.0359007 0.00233223 0.00454116 0 0.0942444 0.176377 0.243129 0.48625 0 0.95732 0.0358225 0.00232712 0.00453078 0 0.0946495 0.176475 0.242961 0.485914 0 0.957412 0.0357453 0.0023221 0.00452057 0 0.0950527 0.176572 0.242795 0.485581 0 0.957503 0.0356689 0.00231715 0.00451051 0 0.0954539 0.176666 0.242629 0.485251 0 0.957594 0.0355934 0.00231228 0.00450061 0 0.0958532 0.176759 0.242465 0.484923 0 0.0774522 	300       	99.67     	48.9833   	370.363   	0.00252248	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	10.1937	9.77856	0.415117	2.79966e-006	0.959277	0.040723	2.74647e-007		0.953819	0.0387662	0.00251108	0.00490339	0	0.0821708	0.173942	0.247966	0.495921	0	
Seg 1	301.718	99.67	10.1323	9.71696	0.415346	2.79985e-006	0.959007	0.0409922	2.76328e-007		0.953956	0.0386544	0.00250281	0.00488671	0	0.0826384	0.174111	0.247754	0.495497	0	
Seg 2	303.429	99.67	10.0719	9.65629	0.415573	2.80003e-006	0.958739	0.0412608	2.78005e-007		0.954091	0.0385439	0.00249469	0.00487031	0	0.0831041	0.174276	0.247543	0.495076	0	
Seg 3	305.135	99.67	10.0123	9.59652	0.415798	2.80022e-006	0.958471	0.0415287	2.79677e-007		0.954224	0.0384347	0.00248671	0.00485419	0	0.083568	0.174439	0.247334	0.494659	0	
Seg 4	306.836	99.67	9.95365	9.53762	0.416021	2.8004e-006	0.958204	0.0417959	2.81345e-007		0.954356	0.0383268	0.00247886	0.00483835	0	0.0840302	0.174598	0.247127	0.494245	0	
Seg 5	308.53	99.67	9.89582	9.47958	0.416242	2.80059e-006	0.957937	0.0420624	2.83008e-007		0.954486	0.0382202	0.00247115	0.00482276	0	0.0844906	0.174755	0.246921	0.493833	0	
Seg 6	310.219	99.67	9.83883	9.42237	0.416461	2.80078e-006	0.957671	0.0423283	2.84666e-007		0.954614	0.0381148	0.00246357	0.00480744	0	0.0849494	0.174908	0.246717	0.493425	0	
Seg 7	311.903	99.67	9.78265	9.36596	0.416678	2.80097e-006	0.957406	0.0425936	2.8632e-007		0.954741	0.0380106	0.00245611	0.00479236	0	0.0854065	0.175059	0.246514	0.49302	0	
Seg 8	313.581	99.67	9.72725	9.31036	0.416893	2.80116e-006	0.957141	0.0428582	2.8797e-007		0.954866	0.0379076	0.00244877	0.00477753	0	0.085862	0.175207	0.246313	0.492618	0	
Seg 9	315.254	99.67	9.67263	9.25552	0.417106	2.80135e-006	0.956877	0.0431223	2.89616e-007		0.95499	0.0378058	0.00244156	0.00476294	0	0.0863159	0.175352	0.246113	0.492219	0	
Seg 10	317.454	99.67	9.60169	9.1843	0.417385	2.80154e-006	0.95653	0.0434699	2.91775e-007		0.955151	0.0376731	0.00243221	0.00474403	0	0.0869126	0.17554	0.245852	0.491696	0	
Seg 11	319.644	99.67	9.53206	9.1144	0.41766	2.80181e-006	0.956183	0.0438163	2.93935e-007		0.955309	0.0375424	0.00242307	0.00472554	0	0.0875061	0.175723	0.245593	0.491178	0	
Seg 12	321.824	99.67	9.46372	9.04578	0.417932	2.80208e-006	0.955838	0.0441615	2.96087e-007		0.955465	0.0374138	0.00241413	0.00470744	0	0.0880966	0.175901	0.245336	0.490666	0	
Seg 13	323.994	99.67	9.39662	8.97842	0.418201	2.80236e-006	0.955494	0.0445055	2.9823e-007		0.955618	0.0372871	0.00240538	0.00468972	0	0.0886841	0.176076	0.245082	0.490158	0	
Seg 14	326.154	99.67	9.33073	8.91226	0.418467	2.80263e-006	0.955151	0.0448482	3.00366e-007		0.955769	0.0371622	0.00239681	0.00467238	0	0.0892686	0.176245	0.244831	0.489655	0	
Seg 15	328.305	99.67	9.26601	8.84728	0.41873	2.80291e-006	0.95481	0.0451899	3.02494e-007		0.955917	0.0370392	0.00238843	0.00465539	0	0.0898502	0.176411	0.244581	0.489157	0	
Seg 16	330.446	99.67	9.20243	8.78343	0.41899	2.80319e-006	0.954469	0.0455303	3.04614e-007		0.956063	0.036918	0.00238022	0.00463876	0	0.090429	0.176573	0.244334	0.488664	0	
Seg 17	332.578	99.67	9.13994	8.72069	0.419247	2.80347e-006	0.95413	0.0458697	3.06728e-007		0.956207	0.0367986	0.00237219	0.00462246	0	0.0910049	0.176731	0.24409	0.488175	0	
Seg 18	334.701	99.67	9.07853	8.65902	0.419501	2.80375e-006	0.953792	0.046208	3.08834e-007		0.956348	0.0366808	0.00236431	0.0046065	0	0.0915782	0.176885	0.243847	0.48769	0	
Seg 19	336.815	99.67	9.01815	8.5984	0.419752	2.80404e-006	0.953454	0.0465453	3.10932e-007		0.956488	0.0365647	0.0023566	0.00459085	0	0.0921488	0.177035	0.243607	0.48721	0	
Seg 20	338.022	99.67	8.98399	8.56409	0.419894	2.80433e-006	0.953262	0.0467381	3.12147e-007		0.956567	0.036499	0.00235225	0.00458203	0	0.0924744	0.177119	0.24347	0.486936	0	
Seg 21	339.224	99.67	8.95023	8.53019	0.420036	2.80453e-006	0.95307	0.0469302	3.13348e-007		0.956645	0.0364338	0.00234796	0.00457332	0	0.0927987	0.177203	0.243334	0.486665	0	
Seg 22	340.422	99.67	8.91683	8.49665	0.420176	2.80474e-006	0.952878	0.0471217	3.14544e-007		0.956722	0.0363693	0.00234373	0.00456472	0	0.0931217	0.177285	0.243199	0.486395	0	
Seg 23	341.616	99.67	8.88379	8.46347	0.420316	2.80494e-006	0.952687	0.0473126	3.15737e-007		0.956799	0.0363054	0.00233955	0.00455623	0	0.0934435	0.177365	0.243064	0.486127	0	


0.953819 0.0387662 0.00251108 0.00490339 0 0.0821708 0.173942 0.247966 0.495921 0 0.953956 0.0386544 0.00250281 0.00488671 0 0.0826384 0.174111 0.247754 0.495497 0 0.954091 0.0385439 0.00249469 0.00487031 0 0.0831041 0.174276 0.247543 0.495076 0 0.954224 0.0384347 0.00248671 0.00485419 0 0.083568 0.174439 0.247334 0.494659 0 0.954356 0.0383268 0.00247886 0.00483835 0 0.0840302 0.174598 0.247127 0.494245 0 0.954486 0.0382202 0.00247115 0.00482276 0 0.0844906 0.174755 0.246921 0.493833 0 0.954614 0.0381148 0.00246357 0.00480744 0 0.0849494 0.174908 0.246717 0.493425 0 0.954741 0.0380106 0.00245611 0.00479236 0 0.0854065 0.175059 0.246514 0.49302 0 0.954866 0.0379076 0.00244877 0.00477753 0 0.085862 0.175207 0.246313 0.492618 0 0.95499 0.0378058 0.00244156 0.00476294 0 0.0863159 0.175352 0.246113 0.492219 0 0.955151 0.0376731 0.00243221 0.00474403 0 0.0869126 0.17554 0.245852 0.491696 0 0.955309 0.0375424 0.00242307 0.00472554 0 0.0875061 0.175723 0.245593 0.491178 0 0.955465 0.0374138 0.00241413 0.00470744 0 0.0880966 0.175901 0.245336 0.490666 0 0.955618 0.0372871 0.00240538 0.00468972 0 0.0886841 0.176076 0.245082 0.490158 0 0.955769 0.0371622 0.00239681 0.00467238 0 0.0892686 0.176245 0.244831 0.489655 0 0.955917 0.0370392 0.00238843 0.00465539 0 0.0898502 0.176411 0.244581 0.489157 0 0.956063 0.036918 0.00238022 0.00463876 0 0.090429 0.176573 0.244334 0.488664 0 0.956207 0.0367986 0.00237219 0.00462246 0 0.0910049 0.176731 0.24409 0.488175 0 0.956348 0.0366808 0.00236431 0.0046065 0 0.0915782 0.176885 0.243847 0.48769 0 0.956488 0.0365647 0.0023566 0.00459085 0 0.0921488 0.177035 0.243607 0.48721 0 0.956567 0.036499 0.00235225 0.00458203 0 0.0924744 0.177119 0.24347 0.486936 0 0.956645 0.0364338 0.00234796 0.00457332 0 0.0927987 0.177203 0.243334 0.486665 0 0.956722 0.0363693 0.00234373 0.00456472 0 0.0931217 0.177285 0.243199 0.486395 0 0.956799 0.0363054 0.00233955 0.00455623 0 0.0934435 0.177365 0.243064 0.486127 0 0.122747  	300       	99.67     	42.253    	323.786   	0.00292794	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	8.79789	8.43497	0.362911	3.24968e-006	0.95875	0.0412498	3.69371e-007		0.953534	0.039062	0.00250755	0.00489642	0	0.0821742	0.17525	0.247527	0.49505	0	
Seg 1	301.383	99.67	8.75519	8.39211	0.363072	3.24982e-006	0.95853	0.0414694	3.71187e-007		0.953645	0.0389707	0.0025009	0.00488299	0	0.0825508	0.175385	0.247356	0.494708	0	
Seg 2	302.763	99.67	8.71299	8.34976	0.363232	3.24995e-006	0.958311	0.0416886	3.73e-007		0.953756	0.0388804	0.00249433	0.00486974	0	0.0829263	0.175518	0.247186	0.494369	0	
Seg 3	304.139	99.67	8.67128	8.30788	0.363391	3.25008e-006	0.958092	0.0419075	3.7481e-007		0.953865	0.0387908	0.00248786	0.00485667	0	0.0833009	0.175649	0.247018	0.494032	0	
Seg 4	305.513	99.67	8.63004	8.26649	0.363549	3.25022e-006	0.957874	0.042126	3.76617e-007		0.953973	0.038702	0.00248147	0.00484377	0	0.0836745	0.175778	0.24685	0.493697	0	
Seg 5	306.883	99.67	8.58927	8.22556	0.363706	3.25035e-006	0.957655	0.0423442	3.7842e-007		0.95408	0.0386141	0.00247517	0.00483104	0	0.0840471	0.175905	0.246683	0.493364	0	
Seg 6	308.251	99.67	8.54896	8.18509	0.363862	3.25049e-006	0.957438	0.0425621	3.8022e-007		0.954186	0.0385269	0.00246895	0.00481847	0	0.0844189	0.176031	0.246518	0.493033	0	
Seg 7	309.615	99.67	8.5091	8.14508	0.364016	3.25062e-006	0.95722	0.0427797	3.82018e-007		0.954291	0.0384405	0.00246281	0.00480606	0	0.0847897	0.176154	0.246353	0.492703	0	
Seg 8	310.977	99.67	8.46967	8.1055	0.36417	3.25076e-006	0.957003	0.0429969	3.83812e-007		0.954395	0.0383549	0.00245675	0.00479382	0	0.0851596	0.176276	0.246189	0.492375	0	
Seg 9	312.336	99.67	8.43068	8.06635	0.364323	3.2509e-006	0.956786	0.0432139	3.85603e-007		0.954497	0.0382701	0.00245076	0.00478172	0	0.0855286	0.176396	0.246026	0.49205	0	
