Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
2200.61   	5000      	160       	0         	0         	-221828   	
2210.61   	5000      	160       	0         	0         	-221623   	
2220.61   	5000      	160       	0         	0         	-221444   	
2230.61   	5000      	160       	0         	0         	-221274   	
2240.61   	5000      	160       	0         	0         	-221108   	
2250.61   	5000      	160       	0         	0         	-220937   	
2260.61   	5000      	160       	0         	0         	-220767   	
2270.61   	5000      	160       	0         	0         	-220597   	
2280.61   	5000      	160       	0         	0         	-220427   	
2290.61   	5000      	160       	0         	0         	-220251   	
2300.61   	5000      	160       	0         	0         	-220068   	
2310.61   	5000      	160       	0         	0         	-219880   	
2320.61   	5000      	160       	0         	0         	-219686   	
2330.61   	5000      	160       	0         	0         	-219483   	
2340.61   	5000      	160       	0         	0         	-219265   	
2350.61   	5000      	160       	0         	0         	-219031   	
2360.61   	5000      	160       	0         	0         	-218773   	
2370.61   	5000      	160       	0         	0         	-218497   	
2380.61   	5000      	160       	0         	0         	-218211   	
2390      	5000      	160       	0         	0         	-217943   	
2391      	5000      	160       	-21406.8  	0         	0         	
2392      	5000      	160       	-20758.3  	0         	0         	
2393      	5000      	160       	-20444.2  	0         	0         	
2394      	5000      	160       	-21211.4  	0         	0         	
2395      	5000      	160       	-21810.3  	0         	0         	
2396      	5000      	160       	-22458    	0         	0         	
2397      	5000      	160       	-23189.8  	0         	0         	
2398      	5000      	160       	-23747.8  	0         	0         	
2399      	5000      	160       	-24171.2  	0         	0         	
2400      	5000      	160       	-25037.6  	0         	0         	
2401      	5000      	160       	-27030    	0         	0         	
2402      	5000      	160       	-28503.5  	0         	0         	
2403      	5000      	160       	-29608.1  	0         	0         	
2404      	5000      	160       	-30449.8  	0         	0         	
2405      	5000      	160       	-31095.3  	0         	0         	
2406      	5000      	160       	-31593.6  	0         	0         	
2407      	5000      	160       	-31981.4  	0         	0         	
2408      	5000      	160       	-32915.8  	0         	0         	
2409      	5000      	160       	-34101    	0         	0         	
2410      	5000      	160       	-35016.3  	0         	0         	
2411      	5000      	160       	-35728.5  	0         	0         	
2412      	5000      	160       	-36325    	0         	0         	
2413      	5000      	160       	-36888.2  	0         	0         	
2414      	5000      	160       	-37418.4  	0         	0         	
2415      	5000      	160       	-37899    	0         	0         	
2416      	5000      	160       	-38478.9  	0         	0         	
2417      	5000      	160       	-39055    	0         	0         	
2418      	5000      	160       	-39577.2  	0         	0         	
2419      	5000      	160       	-40024.9  	0         	0         	
2420      	5000      	160       	-40401.5  	0         	0         	
2421      	5000      	160       	-40721.2  	0         	0         	
2422      	5000      	160       	-40990.3  	0         	0         	
2423      	5000      	160       	-41208    	0         	0         	
2424      	5000      	160       	-41378.2  	0         	0         	
2425      	5000      	160       	-41542.8  	0         	0         	
2426      	5000      	160       	-41727.1  	0         	0         	
2427      	5000      	160       	-42231.5  	0         	0         	
2427.56   	5000      	160       	-42564.9  	0         	0         	
2428.56   	5000      	160       	-43110.5  	0         	0         	
2429.56   	5000      	160       	-43588.6  	0         	0         	
2430.56   	5000      	160       	-44133.6  	0         	0         	
2431.11   	5000      	160       	-44401.3  	0         	0         	
2432.11   	5000      	160       	-44811.6  	0         	0         	
2433.11   	5000      	160       	-45178.5  	0         	0         	
2434.11   	5000      	160       	-45503.9  	0         	0         	
2435.11   	5000      	160       	-45781.6  	0         	0         	
2436.11   	5000      	160       	-46009.3  	0         	0         	
2437.11   	5000      	160       	-46182    	0         	0         	
2438.11   	5000      	160       	-46303.4  	0         	0         	
2439.11   	5000      	160       	-46375.8  	0         	0         	
2440.11   	5000      	160       	-46415.6  	0         	0         	
2441.11   	5000      	160       	-46439.4  	0         	0         	
2442.11   	5000      	160       	-46447.3  	0         	0         	
2443.11   	5000      	160       	-46441.9  	0         	0         	
2444.11   	5000      	160       	-46435.2  	0         	0         	
2445.11   	5000      	160       	-46453.5  	0         	0         	
2446.11   	5000      	160       	-46495.5  	0         	0         	
2447.11   	5000      	160       	-46546.4  	0         	0         	
2448.11   	5000      	160       	-46618.5  	0         	0         	
2449.11   	5000      	160       	-46728.6  	0         	0         	
2450.11   	5000      	160       	-46862    	0         	0         	
2451.11   	5000      	160       	-46999.7  	0         	0         	
2452.11   	5000      	160       	-47132.7  	0         	0         	
2453.11   	5000      	160       	-47247.9  	0         	0         	
2454.11   	5000      	160       	-47351.8  	0         	0         	
2454.63   	5000      	160       	-47399.5  	0         	0         	
2455.63   	5000      	160       	-47478.7  	0         	0         	
2456.63   	5000      	160       	-47545    	0         	0         	
2457.63   	5000      	160       	-47596.5  	0         	0         	
2458.63   	5000      	160       	-47640.5  	0         	0         	
2459.63   	5000      	160       	-47700.5  	0         	0         	
2460.15   	5000      	160       	-47737    	0         	0         	
2461.15   	5000      	160       	-47803.7  	0         	0         	
2462.15   	5000      	160       	-47859.2  	0         	0         	
2463.15   	5000      	160       	-47913.3  	0         	0         	
2464.15   	5000      	160       	-47978.4  	0         	0         	
2465.15   	5000      	160       	-48053.8  	0         	0         	
2466.15   	5000      	160       	-48133.6  	0         	0         	
2467.15   	5000      	160       	-48213.7  	0         	0         	
2468.15   	5000      	160       	-48317    	0         	0         	
2469.15   	5000      	160       	-48442.2  	0         	0         	
2470.15   	5000      	160       	-48577.6  	0         	0         	
2471.15   	5000      	160       	-48713.7  	0         	0         	
2472.15   	5000      	160       	-48848.9  	0         	0         	
2473.15   	5000      	160       	-48982    	0         	0         	
2474.15   	5000      	160       	-49114    	0         	0         	
2475.15   	5000      	160       	-49248.3  	0         	0         	
2476.15   	5000      	160       	-49386.5  	0         	0         	
