Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
9318.3    	7832.77   	70        	0         	-5434.4   	
9338.3    	7820.44   	70        	0         	-5434.4   	
9358.3    	7808.97   	70        	0         	-5434.4   	
9378.3    	7798.28   	70        	0         	-5434.4   	
9398.3    	7788.35   	70        	0         	-5434.4   	
9418.3    	7779.11   	70        	0         	-5434.4   	
9438.3    	7770.53   	70        	0         	-5434.4   	
9458.3    	7762.57   	70        	0         	-5434.4   	
9478.3    	7755.17   	70        	0         	-5434.4   	
9498.3    	7748.3    	70        	0         	-5434.4   	
9518.3    	7741.94   	70        	0         	-5434.4   	
9538.3    	7735.99   	70        	0         	-5434.4   	
9558.3    	7730.38   	70        	0         	-5434.4   	
9578.3    	7725.06   	70        	0         	-5434.4   	
9598.3    	7719.97   	70        	0         	-5434.4   	
9618.3    	7715.08   	70        	0         	-5434.4   	
9638.3    	7710.37   	70        	0         	-5434.4   	
9658.3    	7705.83   	70        	0         	-5434.4   	
9678.3    	7701.46   	70        	0         	-5434.4   	
9698.3    	7697.23   	70        	0         	-5434.4   	
9718.3    	7693.15   	70        	0         	-5434.4   	
9738.3    	7689.21   	70        	0         	-5434.4   	
9758.3    	7685.4    	70        	0         	-5434.4   	
9778.3    	7681.73   	70        	0         	-5434.4   	
9798.3    	7678.17   	70        	0         	-5434.4   	
9818.3    	7674.74   	70        	0         	-5434.4   	
9838.3    	7671.43   	70        	0         	-5434.4   	
9858.3    	7668.23   	70        	0         	-5434.4   	
9878.3    	7665.14   	70        	0         	-5434.4   	
9898.3    	7662.16   	70        	0         	-5434.4   	
9918.3    	7659.28   	70        	0         	-5434.4   	
9938.3    	7656.49   	70        	0         	-5434.4   	
9958.3    	7653.81   	70        	0         	-5434.4   	
9978.3    	7651.21   	70        	0         	-5434.4   	
9998.3    	7648.7    	70        	0         	-5434.4   	
10018.3   	7646.29   	70        	0         	-5434.4   	
10038.3   	7643.95   	70        	0         	-5434.4   	
10058.3   	7641.7    	70        	0         	-5434.4   	
10078.3   	7639.53   	70        	0         	-5434.4   	
10098.3   	7637.44   	70        	0         	-5434.4   	
10118.3   	7635.42   	70        	0         	-5434.4   	
10138.3   	7633.47   	70        	0         	-5434.4   	
