Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
8018.3    	3562.06   	70        	5434      	5.12233   	
8038.3    	3564.12   	70        	5434      	6.32234   	
8058.3    	3566.05   	70        	5434      	7.57994   	
8078.3    	3567.81   	70        	5434      	8.89912   	
8098.3    	3569.37   	70        	5434      	10.2949   	
8118.3    	3570.74   	70        	5434      	11.7826   	
8138.3    	3571.89   	70        	5434      	13.3766   	
8158.3    	3572.78   	70        	5434      	15.091    	
8178.3    	3573.39   	70        	5434      	16.9397   	
8198.3    	3573.72   	70        	5434      	18.9365   	
8218.3    	3573.78   	70        	5434      	21.0957   	
8238.3    	3573.5    	70        	5434      	23.4324   	
8258.3    	3572.84   	70        	5434      	25.9619   	
8278.3    	3571.73   	70        	5434      	28.7065   	
8298.3    	3570.13   	70        	5434      	31.6936   	
8318.3    	3568      	70        	5434      	34.9553   	
8338.3    	3565.28   	70        	5434      	38.5289   	
8358.3    	3561.92   	70        	5434      	42.4558   	
8378.3    	3557.85   	70        	5434      	46.7785   	
8398.3    	3552.99   	70        	5434      	51.5403   	
8418.3    	3547.36   	70        	5434      	56.7843   	
8438.3    	3540.87   	70        	5434      	62.5544   	
8458.3    	3533.42   	70        	5434      	68.9519   	
8478.3    	3524.58   	70        	5434      	76.148    	
8498.3    	3514.2    	70        	5434      	84.276    	
8518.3    	3501.9    	70        	5434      	93.5923   	
8538.3    	3487.24   	70        	5434      	104.418   	
8558.3    	3470.04   	70        	5434      	116.945   	
8578.3    	3449.23   	70        	5434      	132.037   	
8598.3    	3425.92   	70        	5434      	148.959   	
8618.3    	3400.79   	70        	5434      	167.051   	
8638.3    	3372.31   	70        	5434      	188.009   	
8658.3    	3339.87   	70        	5434      	211.954   	
8678.3    	3304.85   	70        	5434      	237.59    	
8698.3    	3266.78   	70        	5434      	265.209   	
8718.3    	3225.52   	70        	5434      	294.944   	
8738.3    	3180.61   	70        	5434      	326.995   	
8758.3    	3131.66   	70        	5434      	361.628   	
8778.3    	3078.45   	70        	5434      	399.086   	
8798.3    	3020.55   	70        	5434      	439.593   	
8818.3    	2957.61   	70        	5434      	483.361   	
8838.3    	2889.31   	70        	5434      	530.6     	
8858.3    	2815.41   	70        	5434      	581.516   	
8878.3    	2736.16   	70        	5434      	636.321   	
8898.3    	2651      	70        	5434      	695.147   	
8918.3    	2560.04   	70        	5434      	758.1     	
8938.3    	2462.68   	70        	5434      	825.22    	
8958.3    	2359.76   	70        	5434      	896.502   	
8978.3    	2252.2    	70        	5434      	972.063   	
8998.3    	2138.15   	70        	5434      	1052.03   	
9018.3    	2030.46   	70        	5434.03   	1135.79   	
9038.3    	1921.54   	70        	5434      	1222.74   	
9058.3    	1808.38   	70        	5434      	1313.41   	
9078.3    	1690.31   	70        	5434      	1407.76   	
9098.3    	1566.78   	70        	5434      	1505.92   	
9118.3    	1438.35   	70        	5434      	1607.52   	
9138.3    	1304.49   	70        	5434      	1712.71   	
9158.3    	1165.89   	70        	5434      	1821.35   	
9178.3    	1022.24   	70        	5434      	1933.18   	
9198.3    	1000      	70        	5284.34   	1988.95   	
9218.3    	1000      	70        	5123.72   	2033.8    	
9238.3    	1000      	70        	4975.66   	2076.78   	
9258.3    	1000      	70        	4837.5    	2117.45   	
9278.3    	1000      	70        	4707.99   	2155.86   	
9298.3    	1000      	70        	4586.49   	2192.21   	
9318.3    	1000      	70        	4472.71   	2226.73   	
9338.3    	1000      	70        	4365.68   	2259.49   	
9358.3    	1000      	70        	4265.45   	2290.83   	
9378.3    	1000      	70        	4170.52   	2320.74   	
9398.3    	1000      	70        	4080.68   	2349.4    	
9418.3    	1000      	70        	3995.85   	2377.04   	
9438.3    	1000      	70        	3915.83   	2403.94   	
9458.3    	1000      	70        	3840.12   	2430.19   	
9478.3    	1000      	70        	3768.66   	2455.98   	
9498.3    	1000      	70        	3700.31   	2480.84   	
9518.3    	1000      	70        	3635.49   	2505.23   	
9538.3    	1000      	70        	3581.12   	2533.98   	
9558.3    	1000      	70        	3529.84   	2562.11   	
9578.3    	1000      	70        	3482.23   	2589.96   	
9598.3    	1000      	70        	3436.84   	2617.17   	
9618.3    	1000      	70        	3393.24   	2643.76   	
9638.3    	1000      	70        	3351.3    	2669.67   	
9658.3    	1000      	70        	3310.63   	2694.89   	
9678.3    	1000      	70        	3271.32   	2719.45   	
9698.3    	1000      	70        	3233      	2743.45   	
9718.3    	1000      	70        	3195.77   	2766.9    	
9738.3    	1000      	70        	3159.58   	2789.79   	
9758.3    	1000      	70        	3124.45   	2812.14   	
9778.3    	1000      	70        	3090.2    	2834.02   	
9798.3    	1000      	70        	3056.69   	2855.5    	
9818.3    	1000      	70        	3023.86   	2876.61   	
9838.3    	1000      	70        	2991.72   	2897.38   	
9858.3    	1000      	70        	2960.36   	2917.83   	
9878.3    	1000      	70        	2929.73   	2937.89   	
