Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)
days	psi	Mscf/d	stb/d
0         	0         	-         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 4	651.637	160	55.7223	55.4032	0.319074	0	0.994274	0.00572615	0		0.297984	0.694504	0.00437572	0.00313667	0.0490595	0.234998	0.0135451	0.702398	
Seg 5	713.732	160	50.1832	49.8614	0.321756	0	0.993588	0.00641163	0		0.298041	0.694389	0.00436143	0.00320847	0.0536181	0.253697	0.0139476	0.678738	
Seg 6	770.637	160	45.894	45.5703	0.323744	0	0.992946	0.00705416	0		0.298083	0.694266	0.00434994	0.00330045	0.0577908	0.270319	0.014232	0.657658	
Seg 7	823.385	160	42.4505	42.1253	0.325195	0	0.992339	0.00766058	0		0.298114	0.694138	0.00434065	0.00340708	0.0616572	0.285298	0.0144306	0.638614	
Seg 8	872.71	160	39.6094	39.2832	0.326207	0	0.991764	0.00823559	0		0.298136	0.694006	0.00433314	0.00352518	0.0652738	0.298938	0.0145649	0.621223	
Seg 9	919.158	160	37.2149	36.8881	0.326841	0	0.991217	0.00878252	0		0.298149	0.693871	0.00432709	0.00365279	0.0686821	0.311464	0.0146499	0.605205	
Seg 10	963.145	160	35.1622	34.8351	0.32714	0	0.990696	0.00930374	0		0.298155	0.693734	0.00432229	0.00378865	0.0719138	0.323045	0.0146964	0.590344	
Seg 11	1005	160	33.3778	33.0506	0.327134	0	0.990199	0.00980096	0		0.298154	0.693596	0.00431856	0.00393194	0.0749938	0.333816	0.0147126	0.576478	
Seg 12	1044.98	160	31.8083	31.4815	0.326843	0	0.989725	0.0102754	0		0.298147	0.693455	0.00431575	0.00408211	0.0779417	0.343881	0.0147044	0.563473	
Seg 13	1083.3	160	30.4143	30.088	0.326281	0	0.989272	0.0107279	0		0.298134	0.693314	0.00431376	0.00423878	0.0807737	0.353326	0.0146765	0.551224	
Seg 14	1120.14	160	29.1656	28.8402	0.325459	0	0.988841	0.011159	0		0.298116	0.69317	0.0043125	0.00440172	0.0835029	0.362221	0.0146326	0.539643	
Seg 15	1155.64	160	28.0389	27.7145	0.324384	0	0.988431	0.011569	0		0.298092	0.693025	0.00431189	0.00457077	0.0861406	0.370626	0.0145757	0.528658	
Seg 16	1189.94	160	27.0158	26.6927	0.323058	0	0.988042	0.0119581	0		0.298063	0.692879	0.00431187	0.00474584	0.088696	0.378589	0.0145081	0.518207	
Seg 17	1223.13	160	26.0814	25.7599	0.321484	0	0.987674	0.0123262	0		0.298029	0.692731	0.0043124	0.00492687	0.0911771	0.386153	0.0144317	0.508238	
Seg 18	1255.32	160	25.2238	24.9041	0.319663	0	0.987327	0.0126731	0		0.297991	0.692582	0.00431342	0.00511388	0.0935908	0.393354	0.014348	0.498707	
Seg 19	1286.59	160	24.4331	24.1155	0.317594	0	0.987002	0.0129985	0		0.297947	0.692431	0.00431489	0.00530687	0.0959432	0.400224	0.0142583	0.489575	
Seg 20	1317	160	23.7012	23.386	0.315274	0	0.986698	0.013302	0		0.297899	0.692278	0.0043168	0.00550589	0.0982395	0.406789	0.0141637	0.480807	
Seg 21	1345.22	160	23.0526	22.7398	0.312828	0	0.98643	0.0135702	0		0.297849	0.692131	0.00431898	0.00570109	0.100378	0.412781	0.0140699	0.47277	
Seg 22	1372.7	160	22.4477	22.1375	0.310156	0	0.986183	0.0138168	0		0.297794	0.691983	0.0043215	0.00590135	0.102469	0.418523	0.0139734	0.465035	
Seg 23	1399.49	160	21.8818	21.5746	0.307255	0	0.985958	0.0140416	0		0.297735	0.691834	0.00432434	0.00610669	0.104514	0.424033	0.0138747	0.457579	
Seg 24	1425.63	160	21.3511	21.047	0.304122	0	0.985756	0.0142439	0		0.297673	0.691683	0.00432747	0.00631717	0.106516	0.429326	0.0137743	0.450383	
Seg 25	1451.16	160	20.8521	20.5514	0.300755	0	0.985577	0.0144232	0		0.297606	0.69153	0.00433089	0.00653282	0.10848	0.434419	0.0136726	0.443429	
Seg 26	1476.12	160	20.382	20.0848	0.297148	0	0.985421	0.014579	0		0.297535	0.691376	0.00433457	0.00675369	0.110407	0.439322	0.01357	0.436701	
Seg 27	1500.53	160	19.938	19.6447	0.293298	0	0.985289	0.0147105	0		0.297461	0.691221	0.00433851	0.00697984	0.112299	0.44405	0.0134667	0.430184	
Seg 28	1524.42	160	19.518	19.2288	0.289201	0	0.985183	0.0148171	0		0.297382	0.691064	0.00434269	0.00721134	0.114159	0.448611	0.0133631	0.423867	
Seg 29	1547.83	160	19.12	18.8351	0.28485	0	0.985102	0.014898	0		0.297299	0.690906	0.0043471	0.00744823	0.115988	0.453017	0.0132594	0.417735	
Seg 30	1570.78	160	18.7421	18.4619	0.280241	0	0.985048	0.0149525	0		0.297212	0.690745	0.00435174	0.00769061	0.117789	0.457276	0.0131556	0.411779	


1296.63   	300       	160       	653.152   	253.332   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	130.656	130.371	0.284201	0	0.997825	0.00217519	0		0.297352	0.694637	0.00436859	0.00364266	0.0229558	0.11741	0.00861709	0.851017	
Seg 1	413.624	160	92.5013	92.2022	0.299115	0	0.996766	0.00323363	0		0.297629	0.69482	0.00432661	0.00322446	0.0314628	0.157682	0.0106052	0.80025	
Seg 2	505.036	160	74.2892	73.9822	0.307015	0	0.995867	0.00413271	0		0.297785	0.694811	0.00429692	0.00310667	0.0382479	0.188482	0.0118199	0.76145	
Seg 3	583.036	160	63.2736	62.9615	0.312119	0	0.995067	0.00493285	0		0.29789	0.69474	0.00427466	0.00309602	0.0440056	0.213676	0.0126252	0.729693	
Seg 4	651.89	160	55.7459	55.4302	0.315713	0	0.994337	0.00566342	0		0.297965	0.69464	0.00425736	0.00313754	0.0490699	0.23511	0.0131817	0.702638	
Seg 5	714.022	160	50.2033	49.8849	0.31834	0	0.993659	0.00634101	0		0.298021	0.694526	0.00424362	0.00320953	0.0536298	0.25382	0.0135737	0.678976	
Seg 6	770.96	160	45.9116	45.5914	0.320275	0	0.993024	0.0069759	0		0.298062	0.694403	0.00423258	0.0033017	0.0578036	0.270452	0.0138508	0.657894	
Seg 7	823.738	160	42.4662	42.1445	0.321676	0	0.992425	0.00757487	0		0.298092	0.694275	0.00422366	0.00340853	0.0616709	0.285438	0.0140443	0.638847	
Seg 8	873.091	160	39.6236	39.301	0.322638	0	0.991857	0.00814256	0		0.298113	0.694144	0.00421646	0.00352684	0.0652882	0.299084	0.0141752	0.621453	
Seg 9	919.564	160	37.228	36.9047	0.323223	0	0.991318	0.00868227	0		0.298125	0.694009	0.00421067	0.00365465	0.0686971	0.311615	0.0142581	0.60543	
Seg 10	963.574	160	35.1743	34.8508	0.323475	0	0.990804	0.00919634	0		0.29813	0.693873	0.00420609	0.00379072	0.0719294	0.323201	0.0143035	0.590566	
Seg 11	1005.45	160	33.389	33.0656	0.323421	0	0.990314	0.00968647	0		0.298129	0.693735	0.00420253	0.00393423	0.0750098	0.333976	0.0143193	0.576695	
Seg 12	1045.45	160	31.8188	31.4957	0.323083	0	0.989846	0.0101538	0		0.298121	0.693595	0.00419987	0.00408462	0.0779582	0.344045	0.0143114	0.563686	
Seg 13	1083.79	160	30.4242	30.1017	0.322475	0	0.989401	0.0105993	0		0.298107	0.693453	0.00419799	0.00424152	0.0807905	0.353493	0.0142843	0.551432	
Seg 14	1120.65	160	29.175	28.8534	0.321606	0	0.988977	0.0110234	0		0.298088	0.69331	0.00419682	0.00440469	0.0835201	0.362391	0.0142416	0.539847	
Seg 15	1156.17	160	28.0478	27.7273	0.320484	0	0.988574	0.0114263	0		0.298064	0.693166	0.00419628	0.00457398	0.086158	0.370798	0.0141863	0.528857	
Seg 16	1190.48	160	27.0242	26.7051	0.319111	0	0.988192	0.0118083	0		0.298034	0.69302	0.00419631	0.00474929	0.0887136	0.378764	0.0141205	0.518402	
Seg 17	1223.7	160	26.0895	25.772	0.317491	0	0.987831	0.0121693	0		0.298	0.692872	0.00419686	0.00493059	0.0911949	0.38633	0.0140461	0.508429	
Seg 18	1255.9	160	25.2315	24.9159	0.315622	0	0.987491	0.0125091	0		0.297961	0.692723	0.00419789	0.00511785	0.0936089	0.393533	0.0139646	0.498894	
Seg 19	1287.18	160	24.4405	24.127	0.313505	0	0.987173	0.0128273	0		0.297917	0.692573	0.00419937	0.00531111	0.0959614	0.400404	0.0138773	0.489757	
Seg 20	1317.61	160	23.7084	23.3972	0.311137	0	0.986876	0.0131235	0		0.297868	0.69242	0.00420126	0.00551041	0.0982579	0.406971	0.0137852	0.480986	
Seg 21	1345.84	160	23.0595	22.7509	0.308645	0	0.986615	0.0133847	0		0.297817	0.692274	0.00420341	0.00570589	0.100397	0.412964	0.0136939	0.472945	
Seg 22	1373.34	160	22.4543	22.1484	0.305927	0	0.986376	0.0136244	0		0.297762	0.692126	0.0042059	0.00590643	0.102487	0.418707	0.0135999	0.465205	
Seg 23	1400.14	160	21.8882	21.5852	0.302979	0	0.986158	0.0138421	0		0.297703	0.691976	0.00420868	0.00611207	0.104532	0.424218	0.0135038	0.457746	
Seg 24	1426.3	160	21.3572	21.0574	0.299799	0	0.985963	0.0140373	0		0.29764	0.691826	0.00421176	0.00632285	0.106536	0.429513	0.013406	0.450546	
Seg 25	1451.84	160	20.8581	20.5617	0.296383	0	0.98579	0.0142095	0		0.297572	0.691674	0.0042151	0.00653881	0.108499	0.434606	0.013307	0.443588	
Seg 26	1476.81	160	20.3877	20.095	0.292728	0	0.985642	0.014358	0		0.297501	0.69152	0.00421871	0.00676	0.110426	0.439511	0.0132071	0.436856	
Seg 27	1501.23	160	19.9436	19.6548	0.288829	0	0.985518	0.0144823	0		0.297426	0.691365	0.00422256	0.00698648	0.112319	0.444239	0.0131066	0.430336	
Seg 28	1525.14	160	19.5235	19.2388	0.284681	0	0.985419	0.0145815	0		0.297347	0.691208	0.00422665	0.00721831	0.114179	0.448801	0.0130057	0.424015	
Seg 29	1548.56	160	19.1253	18.845	0.28028	0	0.985345	0.014655	0		0.297264	0.69105	0.00423096	0.00745556	0.116008	0.453207	0.0129047	0.41788	
Seg 30	1571.51	160	18.7472	18.4716	0.275619	0	0.985298	0.0147019	0		0.297176	0.69089	0.00423549	0.00769829	0.117809	0.457467	0.0128037	0.411921	


1306.63   	300       	160       	653.622   	250.854   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	130.755	130.474	0.281234	0	0.997849	0.00215084	0		0.297338	0.694765	0.00425345	0.00364316	0.0229537	0.11743	0.0083902	0.851226	
Seg 1	413.706	160	92.5528	92.2567	0.296097	0	0.996801	0.00319922	0		0.297613	0.694949	0.00421286	0.00322482	0.0314653	0.157736	0.010328	0.800471	
Seg 2	505.175	160	74.3242	74.0202	0.303935	0	0.995911	0.00408931	0		0.297768	0.694941	0.00418424	0.00310715	0.0382532	0.188557	0.0115122	0.761677	
Seg 3	583.221	160	63.3005	62.9915	0.30898	0	0.995119	0.00488117	0		0.297871	0.69487	0.00416278	0.00309665	0.0440128	0.213767	0.0122973	0.729922	
Seg 4	652.113	160	55.768	55.4554	0.31252	0	0.994396	0.00560393	0		0.297945	0.69477	0.00414612	0.00313834	0.0490785	0.235214	0.0128399	0.702868	
Seg 5	714.278	160	50.2221	49.907	0.315095	0	0.993726	0.00627403	0		0.298	0.694656	0.00413289	0.00321051	0.0536395	0.253933	0.0132221	0.679205	
Seg 6	771.246	160	45.9282	45.6112	0.316981	0	0.993098	0.00690167	0		0.298041	0.694534	0.00412227	0.00330286	0.0578141	0.270572	0.0134923	0.658121	
Seg 7	824.051	160	42.481	42.1627	0.318334	0	0.992506	0.00749356	0		0.29807	0.694407	0.00411369	0.00340986	0.0616821	0.285565	0.013681	0.639072	
Seg 8	873.428	160	39.637	39.3178	0.319249	0	0.991946	0.00805431	0		0.298089	0.694275	0.00410677	0.00352835	0.0652999	0.299217	0.0138087	0.621674	
Seg 9	919.924	160	37.2403	36.9205	0.319789	0	0.991413	0.00858717	0		0.298101	0.694142	0.00410122	0.00365634	0.0687093	0.311753	0.0138896	0.605648	
Seg 10	963.955	160	35.1857	34.8657	0.319995	0	0.990906	0.00909447	0		0.298105	0.694005	0.00409683	0.0037926	0.071942	0.323344	0.0139339	0.590781	
Seg 11	1005.85	160	33.3996	33.0797	0.319897	0	0.990422	0.00957786	0		0.298103	0.693867	0.00409344	0.0039363	0.0750227	0.334122	0.0139494	0.576906	
Seg 12	1045.87	160	31.8288	31.5093	0.319515	0	0.989961	0.0100385	0		0.298094	0.693728	0.00409091	0.00408688	0.0779713	0.344194	0.0139417	0.563893	
Seg 13	1084.23	160	30.4336	30.1147	0.318863	0	0.989523	0.0104773	0		0.29808	0.693587	0.00408914	0.00424399	0.0808038	0.353645	0.0139154	0.551636	
Seg 14	1121.1	160	29.1839	28.8659	0.31795	0	0.989105	0.0108947	0		0.29806	0.693444	0.00408805	0.00440737	0.0835336	0.362546	0.0138739	0.540047	
Seg 15	1156.64	160	28.0563	27.7395	0.316784	0	0.988709	0.011291	0		0.298036	0.6933	0.00408757	0.00457687	0.0861716	0.370955	0.01382	0.529053	
Seg 16	1190.97	160	27.0323	26.7169	0.315367	0	0.988334	0.0116663	0		0.298006	0.693154	0.00408764	0.0047524	0.0887274	0.378923	0.0137559	0.518594	
Seg 17	1224.2	160	26.0971	25.7834	0.313703	0	0.987979	0.0120206	0		0.297971	0.693007	0.00408822	0.00493391	0.0912088	0.38649	0.0136834	0.508617	
Seg 18	1256.42	160	25.2389	24.9271	0.31179	0	0.987646	0.0123536	0		0.297931	0.692859	0.00408926	0.00512141	0.0936228	0.393695	0.0136041	0.499078	
Seg 19	1287.71	160	24.4476	24.138	0.309629	0	0.987335	0.012665	0		0.297886	0.692708	0.00409073	0.0053149	0.0959755	0.400568	0.013519	0.489938	
Seg 20	1318.15	160	23.7152	23.408	0.307216	0	0.987046	0.0129544	0		0.297837	0.692556	0.0040926	0.00551445	0.0982719	0.407136	0.0134293	0.481163	
Seg 21	1346.4	160	23.066	22.7614	0.304681	0	0.986791	0.013209	0		0.297785	0.69241	0.00409473	0.00571017	0.100411	0.413131	0.0133404	0.473118	
Seg 22	1373.91	160	22.4606	22.1587	0.301918	0	0.986558	0.0134421	0		0.29773	0.692262	0.00409717	0.00591096	0.102502	0.418875	0.0132488	0.465375	
Seg 23	1400.72	160	21.8943	21.5953	0.298926	0	0.986347	0.0136532	0		0.29767	0.692113	0.00409991	0.00611686	0.104547	0.424387	0.0131551	0.457912	
Seg 24	1426.89	160	21.3631	21.0674	0.295702	0	0.986158	0.0138417	0		0.297607	0.691963	0.00410293	0.0063279	0.10655	0.429682	0.0130599	0.450708	
Seg 25	1452.44	160	20.8638	20.5715	0.292242	0	0.985993	0.0140071	0		0.297539	0.691811	0.00410621	0.00654413	0.108514	0.434776	0.0129634	0.443747	
Seg 26	1477.42	160	20.3932	20.1047	0.288541	0	0.985851	0.0141489	0		0.297467	0.691657	0.00410974	0.0067656	0.110441	0.439681	0.012866	0.437012	
Seg 27	1501.85	160	19.949	19.6644	0.284596	0	0.985734	0.0142662	0		0.297392	0.691503	0.00411351	0.00699237	0.112333	0.44441	0.0127681	0.430488	
Seg 28	1525.77	160	19.5287	19.2483	0.280402	0	0.985641	0.0143585	0		0.297312	0.691346	0.00411751	0.00722449	0.114193	0.448973	0.0126698	0.424164	
Seg 29	1549.2	160	19.1303	18.8544	0.275954	0	0.985575	0.014425	0		0.297228	0.691188	0.00412172	0.00746204	0.116023	0.45338	0.0125713	0.418026	
Seg 30	1572.17	160	18.7521	18.4809	0.271246	0	0.985535	0.0144648	0		0.297141	0.691028	0.00412615	0.00770507	0.117823	0.45764	0.0124729	0.412064	


1316.63   	300       	160       	654.132   	248.458   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	130.853	130.574	0.278573	0	0.997871	0.0021289	0		0.297321	0.694891	0.00414421	0.00364363	0.0229514	0.117449	0.00817493	0.851425	
Seg 1	413.791	160	92.6023	92.3089	0.293377	0	0.996832	0.00316814	0		0.297594	0.695075	0.004105	0.00322514	0.0314679	0.15779	0.0100653	0.800677	
Seg 2	505.32	160	74.3573	74.0562	0.301159	0	0.99595	0.00405015	0		0.297748	0.695067	0.00407736	0.0031076	0.0382587	0.188634	0.0112204	0.761887	
Seg 3	583.413	160	63.3257	63.0195	0.306152	0	0.995165	0.00483456	0		0.29785	0.694996	0.00405665	0.00309726	0.0440204	0.213861	0.0119862	0.730133	
Seg 4	652.344	160	55.7885	55.4788	0.309642	0	0.99445	0.00555028	0		0.297923	0.694897	0.00404056	0.00313913	0.0490877	0.235319	0.0125155	0.703078	
Seg 5	714.544	160	50.2395	49.9273	0.31217	0	0.993786	0.00621364	0		0.297977	0.694784	0.00402781	0.00321148	0.0536498	0.254048	0.0128884	0.679413	
Seg 6	771.542	160	45.9434	45.6293	0.314011	0	0.993165	0.00683475	0		0.298017	0.694662	0.00401757	0.003304	0.0578254	0.270696	0.0131521	0.658326	
Seg 7	824.374	160	42.4945	42.1792	0.31532	0	0.99258	0.00742026	0		0.298045	0.694535	0.00400931	0.0034112	0.0616942	0.285696	0.0133362	0.639274	
Seg 8	873.777	160	39.6493	39.3331	0.316192	0	0.992025	0.00797474	0		0.298064	0.694404	0.00400265	0.00352987	0.0653127	0.299353	0.0134608	0.621873	
Seg 9	920.296	160	37.2515	36.9348	0.31669	0	0.991499	0.00850142	0		0.298075	0.69427	0.00399732	0.00365806	0.0687226	0.311894	0.0135397	0.605843	
Seg 10	964.349	160	35.196	34.8791	0.316855	0	0.990997	0.0090026	0		0.298078	0.694134	0.00399311	0.00379451	0.0719558	0.323489	0.013583	0.590972	
Seg 11	1006.26	160	33.4092	33.0925	0.316716	0	0.99052	0.00947992	0		0.298075	0.693997	0.00398986	0.00393841	0.0750369	0.334272	0.0135981	0.577093	
Seg 12	1046.3	160	31.8378	31.5215	0.316294	0	0.990065	0.00993454	0		0.298066	0.693857	0.00398745	0.0040892	0.0779859	0.344347	0.0135907	0.564077	
Seg 13	1084.68	160	30.442	30.1264	0.315601	0	0.989633	0.0103673	0		0.298051	0.693717	0.00398578	0.00424651	0.0808187	0.353801	0.0135651	0.551815	
Seg 14	1121.57	160	29.1918	28.8772	0.314648	0	0.989221	0.0107786	0		0.298031	0.693574	0.00398477	0.00441011	0.0835488	0.362704	0.0135246	0.540222	
Seg 15	1157.12	160	28.0638	27.7504	0.313441	0	0.988831	0.0111689	0		0.298005	0.69343	0.00398434	0.00457983	0.0861871	0.371116	0.0134721	0.529225	
Seg 16	1191.47	160	27.0394	26.7275	0.311984	0	0.988462	0.0115381	0		0.297975	0.693285	0.00398445	0.00475559	0.088743	0.379086	0.0134096	0.518762	
Seg 17	1224.71	160	26.104	25.7937	0.310279	0	0.988114	0.0118863	0		0.297939	0.693138	0.00398505	0.00493735	0.0912247	0.386655	0.0133389	0.508781	
Seg 18	1256.95	160	25.2454	24.9371	0.308325	0	0.987787	0.0122131	0		0.297899	0.69299	0.0039861	0.00512509	0.0936389	0.393862	0.0132616	0.499238	
Seg 19	1288.25	160	24.4539	24.1477	0.306122	0	0.987482	0.0125184	0		0.297854	0.69284	0.00398756	0.00531884	0.0959916	0.400736	0.0131786	0.490094	
Seg 20	1318.7	160	23.7212	23.4175	0.303667	0	0.987198	0.0128015	0		0.297804	0.692688	0.00398942	0.00551864	0.0982882	0.407305	0.0130912	0.481315	
Seg 21	1346.97	160	23.0718	22.7707	0.301092	0	0.98695	0.0130502	0		0.297752	0.692542	0.00399152	0.00571462	0.100428	0.413301	0.0130044	0.473267	
Seg 22	1374.49	160	22.4661	22.1679	0.298289	0	0.986723	0.0132773	0		0.297696	0.692394	0.00399392	0.00591568	0.102518	0.419047	0.0129151	0.46552	
Seg 23	1401.32	160	21.8996	21.6044	0.295256	0	0.986518	0.0134823	0		0.297636	0.692245	0.00399661	0.00612186	0.104564	0.42456	0.0128237	0.458053	
Seg 24	1427.49	160	21.3683	21.0763	0.29199	0	0.986335	0.0136647	0		0.297572	0.692095	0.00399957	0.00633318	0.106567	0.429856	0.0127309	0.450846	
Seg 25	1453.06	160	20.8688	20.5803	0.288488	0	0.986176	0.0138239	0		0.297504	0.691944	0.00400279	0.0065497	0.108531	0.434951	0.0126368	0.443882	
Seg 26	1478.05	160	20.3981	20.1133	0.284745	0	0.986041	0.0139594	0		0.297432	0.69179	0.00400625	0.00677147	0.110458	0.439857	0.0125418	0.437143	
Seg 27	1502.49	160	19.9536	19.6729	0.280757	0	0.98593	0.0140705	0		0.297356	0.691636	0.00400994	0.00699854	0.112351	0.444586	0.0124463	0.430617	
Seg 28	1526.42	160	19.5332	19.2567	0.276519	0	0.985844	0.0141564	0		0.297276	0.691479	0.00401385	0.00723097	0.114211	0.44915	0.0123504	0.424289	
Seg 29	1549.86	160	19.1347	18.8627	0.272027	0	0.985784	0.0142164	0		0.297192	0.691322	0.00401798	0.00746884	0.11604	0.453558	0.0122544	0.418148	
Seg 30	1572.84	160	18.7564	18.4891	0.267273	0	0.98575	0.0142497	0		0.297104	0.691162	0.00402231	0.00771221	0.117841	0.457818	0.0121584	0.412182	


1326.63   	300       	160       	654.751   	246.049   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	130.961	130.685	0.276022	0	0.997892	0.00210766	0		0.297303	0.695017	0.00403642	0.00364409	0.022949	0.117468	0.00796252	0.85162	
Seg 1	413.89	160	92.6551	92.3643	0.290768	0	0.996862	0.00313818	0		0.297575	0.695201	0.00399885	0.00322544	0.0314712	0.157848	0.00980678	0.800874	
Seg 2	505.489	160	74.392	74.0935	0.298497	0	0.995988	0.00401248	0		0.297727	0.695193	0.00397215	0.00310803	0.0382657	0.188717	0.0109333	0.762084	
Seg 3	583.637	160	63.3515	63.0481	0.303439	0	0.99521	0.00478977	0		0.297828	0.695122	0.00395215	0.00309788	0.0440299	0.213962	0.0116802	0.730328	
Seg 4	652.615	160	55.8092	55.5023	0.306882	0	0.994501	0.00549877	0		0.2979	0.695023	0.00393663	0.00313994	0.0490992	0.235435	0.0121963	0.70327	
Seg 5	714.854	160	50.2569	49.9475	0.309365	0	0.993844	0.00615567	0		0.297953	0.69491	0.00392433	0.00321249	0.0536629	0.254175	0.01256	0.679602	
Seg 6	771.888	160	45.9584	45.6472	0.311162	0	0.993229	0.00677051	0		0.297992	0.694789	0.00391446	0.00330522	0.0578398	0.270832	0.0128171	0.658511	
Seg 7	824.752	160	42.5078	42.1954	0.312428	0	0.99265	0.0073499	0		0.298019	0.694662	0.00390651	0.00341263	0.0617097	0.28584	0.0129966	0.639454	
Seg 8	874.184	160	39.6612	39.3479	0.313259	0	0.992102	0.00789837	0		0.298037	0.694531	0.00390011	0.00353151	0.0653292	0.299504	0.0131181	0.622049	
Seg 9	920.73	160	37.2623	36.9486	0.313715	0	0.991581	0.00841911	0		0.298047	0.694398	0.00389499	0.00365992	0.06874	0.312051	0.0131951	0.606014	
Seg 10	964.809	160	35.2059	34.8921	0.31384	0	0.991086	0.00891441	0		0.29805	0.694262	0.00389095	0.0037966	0.0719738	0.323651	0.0132373	0.591138	
Seg 11	1006.75	160	33.4184	33.1047	0.313661	0	0.990614	0.00938587	0		0.298047	0.694125	0.00388785	0.00394073	0.0750557	0.334437	0.0132521	0.577255	
Seg 12	1046.81	160	31.8463	31.5331	0.313198	0	0.990165	0.00983467	0		0.298037	0.693986	0.00388555	0.00409176	0.0780052	0.344516	0.0132448	0.564234	
Seg 13	1085.2	160	30.45	30.1375	0.312465	0	0.989738	0.0102616	0		0.298021	0.693845	0.00388397	0.00424933	0.0808386	0.353974	0.0132198	0.551968	
Seg 14	1122.12	160	29.1993	28.8879	0.311472	0	0.989333	0.0106671	0		0.298001	0.693703	0.00388303	0.00441318	0.0835692	0.36288	0.0131804	0.54037	
Seg 15	1157.69	160	28.0709	27.7607	0.310225	0	0.988949	0.0110515	0		0.297974	0.69356	0.00388266	0.00458316	0.0862079	0.371294	0.0131291	0.529369	
Seg 16	1192.05	160	27.0461	26.7374	0.308727	0	0.988585	0.0114148	0		0.297943	0.693415	0.0038828	0.00475919	0.0887643	0.379266	0.0130682	0.518901	
Seg 17	1225.31	160	26.1103	25.8034	0.306981	0	0.988243	0.0117571	0		0.297907	0.693268	0.00388342	0.00494123	0.0912464	0.386838	0.0129993	0.508916	
Seg 18	1257.56	160	25.2515	24.9465	0.304986	0	0.987922	0.012078	0		0.297866	0.69312	0.00388447	0.00512926	0.093661	0.394046	0.0129239	0.499369	
Seg 19	1288.89	160	24.4596	24.1569	0.302742	0	0.987623	0.0123772	0		0.297821	0.69297	0.00388593	0.00532331	0.0960141	0.400922	0.012843	0.490221	
Seg 20	1319.35	160	23.7267	23.4265	0.300245	0	0.987346	0.0126543	0		0.29777	0.692818	0.00388776	0.00552342	0.0983111	0.407493	0.0127577	0.481438	
Seg 21	1347.63	160	23.0771	22.7795	0.297629	0	0.987103	0.0128972	0		0.297718	0.692672	0.00388984	0.00571971	0.100451	0.413491	0.0126731	0.473385	
Seg 22	1375.17	160	22.4712	22.1764	0.294785	0	0.986882	0.0131183	0		0.297662	0.692525	0.0038922	0.00592108	0.102542	0.419237	0.012586	0.465635	
Seg 23	1402.01	160	21.9045	21.6128	0.291711	0	0.986683	0.0133174	0		0.297601	0.692376	0.00389485	0.00612758	0.104588	0.424751	0.0124969	0.458164	
Seg 24	1428.2	160	21.373	21.0846	0.288403	0	0.986506	0.0134938	0		0.297537	0.692226	0.00389776	0.00633924	0.106591	0.430049	0.0124063	0.450954	
Seg 25	1453.78	160	20.8733	20.5884	0.284857	0	0.986353	0.013647	0		0.297468	0.692075	0.00390091	0.00655611	0.108555	0.435145	0.0123146	0.443985	
