Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
257.127   	2500      	70        	1.48314   	0.785409  	
258.127   	2500      	70        	1.47592   	0.79099   	
259.127   	2500      	70        	1.46883   	0.79647   	
260.127   	2500      	70        	1.46186   	0.801845  	
261.127   	2500      	70        	1.45503   	0.807116  	
262.127   	2500      	70        	1.44833   	0.812284  	
263.127   	2500      	70        	1.44177   	0.817367  	
264.127   	2500      	70        	1.43535   	0.822355  	
265.127   	2500      	70        	1.42904   	0.82725   	
266.127   	2500      	70        	1.42283   	0.832546  	
267.127   	2500      	70        	1.4165    	0.837603  	
268.127   	2500      	70        	1.41043   	0.84252   	
269.127   	2500      	70        	1.40458   	0.847287  	
270.127   	2500      	70        	1.39889   	0.851919  	
271.127   	2500      	70        	1.39333   	0.856437  	
272.127   	2500      	70        	1.38789   	0.861702  	
273.127   	2500      	70        	1.38235   	0.867227  	
274.127   	2500      	70        	1.37681   	0.872446  	
275.127   	2500      	70        	1.37156   	0.877422  	
276.127   	2500      	70        	1.36654   	0.882184  	
277.127   	2500      	70        	1.36178   	0.886837  	
278.127   	2500      	70        	1.35712   	0.891349  	
279.127   	2500      	70        	1.35254   	0.895751  	
280.127   	2500      	70        	1.34805   	0.900061  	
281.127   	2500      	70        	1.34364   	0.904296  	
282.127   	2500      	70        	1.33931   	0.908458  	
283.127   	2500      	70        	1.33505   	0.91255   	
284.127   	2500      	70        	1.33086   	0.916573  	
285.127   	2500      	70        	1.32673   	0.92053   	
286.127   	2500      	70        	1.32266   	0.924426  	
287.127   	2500      	70        	1.31866   	0.928263  	
288.127   	2500      	70        	1.31471   	0.932043  	
289.127   	2500      	70        	1.31082   	0.935768  	
290.127   	2500      	70        	1.30698   	0.939442  	
291.127   	2500      	70        	1.30319   	0.943066  	
292.127   	2500      	70        	1.29945   	0.946645  	
293.127   	2500      	70        	1.29577   	0.950191  	
294.127   	2500      	70        	1.29213   	0.9537    	
295.127   	2500      	70        	1.28853   	0.957169  	
296.127   	2500      	70        	1.28497   	0.960602  	
297.127   	2500      	70        	1.28145   	0.963997  	
298.127   	2500      	70        	1.27796   	0.967355  	
299.127   	2500      	70        	1.27457   	0.971047  	
300.127   	2500      	70        	1.27098   	0.97463   	
301.127   	2500      	70        	1.26743   	0.978148  	
302.127   	2500      	70        	1.26396   	0.981589  	
303.127   	2500      	70        	1.26057   	0.984952  	
304.127   	2500      	70        	1.25726   	0.98824   	
305.127   	2500      	70        	1.25402   	0.99146   	
306.127   	2500      	70        	1.25086   	0.994618  	
307.127   	2500      	70        	1.24776   	0.997876  	
308.127   	2500      	70        	1.24465   	1.00103   	
309.127   	2500      	70        	1.24163   	1.00412   	
310.127   	2500      	70        	1.2387    	1.00713   	
311.127   	2500      	70        	1.23584   	1.01009   	
312.127   	2500      	70        	1.23305   	1.01299   	
313.127   	2500      	70        	1.23032   	1.01585   	
314.127   	2500      	70        	1.22763   	1.01866   	
315.127   	2500      	70        	1.22498   	1.02145   	
316.127   	2500      	70        	1.22237   	1.02421   	
317.127   	2500      	70        	1.21979   	1.02694   	
318.127   	2500      	70        	1.21723   	1.02965   	
319.127   	2500      	70        	1.21471   	1.03234   	
320.127   	2500      	70        	1.2122    	1.03501   	
321.127   	2500      	70        	1.20972   	1.03766   	
322.127   	2500      	70        	1.20726   	1.0403    	
323.127   	2500      	70        	1.20482   	1.04292   	
324.127   	2500      	70        	1.20239   	1.04553   	
325.127   	2500      	70        	1.19999   	1.04812   	
326.127   	2500      	70        	1.19762   	1.0507    	
327.127   	2500      	70        	1.19526   	1.05326   	
328.127   	2500      	70        	1.19293   	1.05582   	
329.127   	2500      	70        	1.19062   	1.05837   	
330.127   	2500      	70        	1.18832   	1.0609    	
331.127   	2500      	70        	1.18604   	1.06341   	
332.127   	2500      	70        	1.18378   	1.06591   	
333.127   	2500      	70        	1.18153   	1.0684    	
334.127   	2500      	70        	1.1793    	1.07087   	
335.127   	2500      	70        	1.17708   	1.07333   	
336.127   	2500      	70        	1.17487   	1.07578   	
337.127   	2500      	70        	1.17267   	1.07822   	
338.127   	2500      	70        	1.17049   	1.08064   	
339.127   	2500      	70        	1.16832   	1.08305   	
340.127   	2500      	70        	1.16616   	1.08546   	
341.127   	2500      	70        	1.16402   	1.08785   	
342.127   	2500      	70        	1.16192   	1.09041   	
343.127   	2500      	70        	1.15971   	1.09291   	
344.127   	2500      	70        	1.15751   	1.09538   	
345.127   	2500      	70        	1.15534   	1.09782   	
346.127   	2500      	70        	1.15322   	1.10023   	
347.127   	2500      	70        	1.15112   	1.10261   	
348.127   	2500      	70        	1.14905   	1.10497   	
349.127   	2500      	70        	1.14702   	1.10734   	
350.127   	2500      	70        	1.145     	1.10968   	
351.127   	2500      	70        	1.14299   	1.11202   	
352.127   	2500      	70        	1.14099   	1.11435   	
353.127   	2500      	70        	1.139     	1.11667   	
354.127   	2500      	70        	1.13701   	1.11898   	
355.127   	2500      	70        	1.13504   	1.12129   	
356.127   	2500      	70        	1.13308   	1.12359   	
357.127   	2500      	70        	1.13113   	1.12588   	
