Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

  t       BHP	     q(Gas)       q(Oil)
(days)   (psia)    (MSCF/day)   (STB/day)
0         4700        0           0         
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 22	 5098.29      1.21834	0.00238679	 3.59738e-010	 0.00195905  0.998041  2.95269e-010
 -------Seg 23	 5123.73      1.21582	2.08787e-007	 3.59586e-010	 1.71725e-007  1  2.95755e-010
 -------Seg 24	 5149.14      1.21527	1.55597e-007	 3.59435e-010	 1.28034e-007  1  2.95765e-010
 -------Seg 25	 5174.55      1.21473	1.12987e-007	 3.59287e-010	 9.30147e-008  1  2.95776e-010
 -------Seg 26	 5199.95      1.21418	7.95613e-008	 3.59142e-010	 6.55269e-008  1  2.9579e-010
 -------Seg 27	 5225.34      1.21363	5.39886e-008	 3.58999e-010	 4.44853e-008  1  2.95806e-010
 -------Seg 28	 5250.71      1.21308	3.50129e-008	 3.58858e-010	 2.88628e-008  1  2.95824e-010
 -------Seg 29	 5276.07      1.21253	2.14579e-008	 3.58721e-010	 1.76967e-008  1  2.95844e-010
 -------Seg 30	 5301.43      1.21199	1.22353e-008	 3.58586e-010	 1.00953e-008  1  2.95866e-010
 -------Seg 31	 5326.77      1.21144	6.3533e-009	 3.58454e-010	 5.24441e-009  1  2.95891e-010
 -------Seg 32	 5352.1       1.2109	2.92536e-009	 3.58325e-010	 2.41586e-009  1  2.95917e-010
 -------Seg 33	 5377.42      1.21035	1.18083e-009	 3.582e-010	 9.75611e-010  1  2.95947e-010
 -------Seg 34	 5402.92      1.2098	4.77441e-010	 3.58077e-010	 3.94644e-010  1  2.9598e-010


3.73073   4700        3582.5991   3115.3    
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 0	 4700         6.25068	0.319075	 -2.69646e-008	 0.0510465  0.948954  -4.31387e-009
 -------Seg 1	 4700         2.25389	0.0923088	 -1.30776e-009	 0.0409554  0.959045  -5.80227e-010
 -------Seg 2	 4744.4       2.24091	0.101759	 -1.29401e-009	 0.0454095  0.95459  -5.77448e-010
 -------Seg 3	 4788.54      2.22826	0.0888008	 -1.29418e-009	 0.0398522  0.960148  -5.80803e-010
 -------Seg 4	 4832.43      2.21591	0.0761498	 -1.29435e-009	 0.0343651  0.965635  -5.84118e-010
 -------Seg 5	 4876.09      2.20385	0.063794	 -1.29452e-009	 0.0289466  0.971053  -5.87392e-010
 -------Seg 6	 4919.52      2.19207	0.0517221	 -1.2947e-009	 0.023595  0.976405  -5.90628e-010
 -------Seg 7	 4962.72      2.18057	0.0399235	 -1.29488e-009	 0.0183087  0.981691  -5.93826e-010
 -------Seg 8	 5005.69      2.16933	0.0283881	 -1.29506e-009	 0.0130861  0.986914  -5.96987e-010
 -------Seg 9	 5048.45      2.15836	0.0171232	 -1.29525e-009	 0.00793346  0.992067  -6.00108e-010
 -------Seg 10	 5091         2.14761	0.00608264	 -1.29544e-009	 0.00283228  0.997168  -6.032e-010
 -------Seg 11	 5133.41      2.14098	-1.24957e-009	 -1.29563e-009	 -5.83645e-010  1  -6.05158e-010
 -------Seg 12	 5175.79      2.13936	-1.22718e-009	 -1.29582e-009	 -5.7362e-010  1  -6.05704e-010
 -------Seg 13	 5218.15      2.13775	-1.20494e-009	 -1.29601e-009	 -5.63648e-010  1  -6.06251e-010
 -------Seg 14	 5260.47      2.13614	-1.18295e-009	 -1.29621e-009	 -5.53777e-010  1  -6.06799e-010
 -------Seg 15	 5303.37      2.13451	-1.15995e-009	 -1.2964e-009	 -5.43425e-010  1  -6.07353e-010
 -------Seg 16	 4873.32      8.79616	0.247553	 -5.7796e-008	 0.0281433  0.971857  -6.57059e-009
 -------Seg 17	 5043.53      8.61663	0.0705044	 -5.83278e-008	 0.00818236  0.991818  -6.76922e-009
 -------Seg 18	 5171.24      7.32749	-4.63496e-008	 -5.6579e-008	 -6.32544e-009  1  -7.72148e-009
 -------Seg 19	 5305.91      7.30997	-4.67811e-008	 -5.67252e-008	 -6.39963e-009  1  -7.75998e-009
